"precinct_id","district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
16025,1609,"gd",413,0.677049,1100,619,185,434,0.562727,0.168182,0.394545,9,0.01454
16026,1609,"gakharia",207,0.723776,489,290,91,225,0.593047,0.186094,0.460123,4,0.013793
16026,1609,"gd",79,0.276224,489,290,91,225,0.593047,0.186094,0.460123,4,0.013793
18005,1803,"gd",341,0.649524,1062,555,188,387,0.522599,0.177024,0.364407,30,0.054054
18005,1803,"unm",184,0.350476,1062,555,188,387,0.522599,0.177024,0.364407,30,0.054054
18026,1803,"gd",338,0.583765,1217,614,233,535,0.504519,0.191454,0.439606,35,0.057003
18026,1803,"unm",241,0.416235,1217,614,233,535,0.504519,0.191454,0.439606,35,0.057003
19001,1901,"gd",283,0.502664,1162,590,183,476,0.507745,0.157487,0.409639,25,0.042373
19001,1901,"mechiauri_united",280,0.497336,1162,590,183,476,0.507745,0.157487,0.409639,25,0.042373
19002,1901,"gd",296,0.502547,1135,604,195,514,0.532159,0.171806,0.452863,14,0.023179
19002,1901,"mechiauri_united",293,0.497453,1135,604,195,514,0.532159,0.171806,0.452863,14,0.023179
19020,1901,"gd",224,0.509091,938,455,147,382,0.485075,0.156716,0.407249,8,0.017582
19020,1901,"mechiauri_united",216,0.490909,938,455,147,382,0.485075,0.156716,0.407249,8,0.017582
20041,2006,"gakharia",269,0.448333,1333,690,270,587,0.517629,0.202551,0.44036,86,0.124638
20041,2006,"gd",331,0.551667,1333,690,270,587,0.517629,0.202551,0.44036,86,0.124638
20042,2006,"gakharia",256,0.42314,1298,676,264,578,0.520801,0.20339,0.4453,69,0.102071
20042,2006,"gd",349,0.57686,1298,676,264,578,0.520801,0.20339,0.4453,69,0.102071
20043,2006,"gakharia",211,0.445148,1097,565,200,480,0.515041,0.182315,0.437557,79,0.139823
20043,2006,"gd",263,0.554852,1097,565,200,480,0.515041,0.182315,0.437557,79,0.139823
20044,2006,"gakharia",171,0.403302,851,475,190,400,0.558167,0.223267,0.470035,47,0.098947
20044,2006,"gd",253,0.596698,851,475,190,400,0.558167,0.223267,0.470035,47,0.098947
20045,2006,"gakharia",221,0.483589,1255,563,217,427,0.448606,0.172908,0.340239,92,0.16341
20045,2006,"gd",236,0.516411,1255,563,217,427,0.448606,0.172908,0.340239,92,0.16341
20046,2006,"gakharia",265,0.506692,1273,597,222,483,0.468971,0.174391,0.379419,73,0.122278
20046,2006,"gd",258,0.493308,1273,597,222,483,0.468971,0.174391,0.379419,73,0.122278
20047,2006,"gakharia",259,0.505859,1230,590,223,504,0.479675,0.181301,0.409756,78,0.132203
20047,2006,"gd",253,0.494141,1230,590,223,504,0.479675,0.181301,0.409756,78,0.132203
20048,2006,"gakharia",282,0.481229,1498,693,284,580,0.462617,0.189586,0.387183,105,0.151515
20048,2006,"gd",304,0.518771,1498,693,284,580,0.462617,0.189586,0.387183,105,0.151515
20049,2006,"gakharia",254,0.521561,1145,582,235,483,0.508297,0.20524,0.421834,92,0.158076
20049,2006,"gd",233,0.478439,1145,582,235,483,0.508297,0.20524,0.421834,92,0.158076
20050,2006,"gakharia",287,0.507965,1429,661,261,541,0.462561,0.182645,0.378586,95,0.143722
20050,2006,"gd",278,0.492035,1429,661,261,541,0.462561,0.182645,0.378586,95,0.143722
20051,2006,"gakharia",203,0.42827,1190,565,240,453,0.47479,0.201681,0.380672,88,0.155752
20051,2006,"gd",271,0.57173,1190,565,240,453,0.47479,0.201681,0.380672,88,0.155752
20052,2006,"gakharia",186,0.384298,1179,564,218,456,0.478372,0.184902,0.386768,77,0.136525
20052,2006,"gd",298,0.615702,1179,564,218,456,0.478372,0.184902,0.386768,77,0.136525
20053,2006,"gakharia",186,0.478149,1018,465,165,390,0.456778,0.162083,0.383104,75,0.16129
20053,2006,"gd",203,0.521851,1018,465,165,390,0.456778,0.162083,0.383104,75,0.16129
20054,2006,"gakharia",244,0.474708,1302,629,253,505,0.483103,0.194316,0.387865,113,0.17965
20054,2006,"gd",270,0.525292,1302,629,253,505,0.483103,0.194316,0.387865,113,0.17965
20055,2006,"gakharia",293,0.457812,1638,766,269,633,0.467643,0.164225,0.386447,126,0.164491
20055,2006,"gd",347,0.542188,1638,766,269,633,0.467643,0.164225,0.386447,126,0.164491
20056,2006,"gakharia",295,0.498311,1357,670,238,532,0.493736,0.175387,0.392041,77,0.114925
20056,2006,"gd",297,0.501689,1357,670,238,532,0.493736,0.175387,0.392041,77,0.114925
28001,2801,"gd",221,0.749153,1411,318,94,243,0.225372,0.066619,0.172218,23,0.072327
28001,2801,"unm",74,0.250847,1411,318,94,243,0.225372,0.066619,0.172218,23,0.072327
28002,2801,"gd",268,0.845426,1464,345,113,278,0.235656,0.077186,0.189891,28,0.081159
28002,2801,"unm",49,0.154574,1464,345,113,278,0.235656,0.077186,0.189891,28,0.081159
28003,2801,"gd",229,0.806338,1540,293,90,209,0.19026,0.058442,0.135714,9,0.030717
28003,2801,"unm",55,0.193662,1540,293,90,209,0.19026,0.058442,0.135714,9,0.030717
28049,2801,"gd",172,0.716667,1549,256,86,215,0.165268,0.05552,0.138799,16,0.0625
28049,2801,"unm",68,0.283333,1549,256,86,215,0.165268,0.05552,0.138799,16,0.0625
30009,3005,"gd",388,0.628849,1332,638,174,470,0.478979,0.130631,0.352853,21,0.032915
30009,3005,"unm",229,0.371151,1332,638,174,470,0.478979,0.130631,0.352853,21,0.032915
30010,3005,"gd",209,0.605797,876,359,109,295,0.409817,0.124429,0.336758,14,0.038997
30010,3005,"unm",136,0.394203,876,359,109,295,0.409817,0.124429,0.336758,14,0.038997
30011,3005,"gd",220,0.619718,791,361,109,283,0.456384,0.1378,0.357775,6,0.01662
30011,3005,"unm",135,0.380282,791,361,109,283,0.456384,0.1378,0.357775,6,0.01662
33001,3301,"gd",479,0.618863,1455,804,266,646,0.552577,0.182818,0.443986,30,0.037313
33001,3301,"unm",295,0.381137,1455,804,266,646,0.552577,0.182818,0.443986,30,0.037313
33002,3301,"gd",324,0.552901,1315,618,176,485,0.469962,0.13384,0.368821,29,0.046926
33002,3301,"unm",262,0.447099,1315,618,176,485,0.469962,0.13384,0.368821,29,0.046926
33003,3301,"gd",304,0.474259,1501,668,224,537,0.445037,0.149234,0.357761,25,0.037425
33003,3301,"unm",337,0.525741,1501,668,224,537,0.445037,0.149234,0.357761,25,0.037425
33004,3303,"gd",220,0.496614,1100,467,167,390,0.424545,0.151818,0.354545,21,0.044968
