"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
59110,59,"gd","41","გიორგი ჭიღვარია",190,0.837004,1369,241,73,182,0.176041,0.053324,0.132944,14,0.058091
59110,59,"unm","5","გრიგოლ ვაშაძე",37,0.162996,1369,241,73,182,0.176041,0.053324,0.132944,14,0.058091
59111,59,"gd","41","გიორგი ჭიღვარია",186,0.869159,1122,221,101,180,0.19697,0.090018,0.160428,7,0.031674
59111,59,"unm","5","გრიგოლ ვაშაძე",28,0.130841,1122,221,101,180,0.19697,0.090018,0.160428,7,0.031674
59112,59,"gd","41","გიორგი ჭიღვარია",173,0.827751,1547,214,80,156,0.138332,0.051713,0.10084,5,0.023364
59112,59,"unm","5","გრიგოლ ვაშაძე",36,0.172249,1547,214,80,156,0.138332,0.051713,0.10084,5,0.023364
59113,59,"gd","41","გიორგი ჭიღვარია",131,0.916084,923,149,64,119,0.16143,0.069339,0.128927,6,0.040268
59113,59,"unm","5","გრიგოლ ვაშაძე",12,0.083916,923,149,64,119,0.16143,0.069339,0.128927,6,0.040268
59114,59,"gd","41","გიორგი ჭიღვარია",128,0.836601,1101,160,46,132,0.145322,0.04178,0.119891,7,0.04375
59114,59,"unm","5","გრიგოლ ვაშაძე",25,0.163399,1101,160,46,132,0.145322,0.04178,0.119891,7,0.04375
59115,59,"gd","41","გიორგი ჭიღვარია",154,0.885057,1277,182,51,140,0.142522,0.039937,0.109632,8,0.043956
59115,59,"unm","5","გრიგოლ ვაშაძე",20,0.114943,1277,182,51,140,0.142522,0.039937,0.109632,8,0.043956
59116,59,"gd","41","გიორგი ჭიღვარია",162,0.905028,1337,187,51,144,0.139865,0.038145,0.107704,8,0.042781
59116,59,"unm","5","გრიგოლ ვაშაძე",17,0.094972,1337,187,51,144,0.139865,0.038145,0.107704,8,0.042781
59117,59,"gd","41","გიორგი ჭიღვარია",128,0.825806,862,160,56,136,0.185615,0.064965,0.157773,5,0.03125
59117,59,"unm","5","გრიგოლ ვაშაძე",27,0.174194,862,160,56,136,0.185615,0.064965,0.157773,5,0.03125
59118,59,"gd","41","გიორგი ჭიღვარია",114,0.904762,840,128,55,109,0.152381,0.065476,0.129762,2,0.015625
59118,59,"unm","5","გრიგოლ ვაშაძე",12,0.095238,840,128,55,109,0.152381,0.065476,0.129762,2,0.015625
59119,59,"gd","41","გიორგი ჭიღვარია",273,0.941379,1517,308,95,259,0.203032,0.062624,0.170732,18,0.058442
59119,59,"unm","5","გრიგოლ ვაშაძე",17,0.058621,1517,308,95,259,0.203032,0.062624,0.170732,18,0.058442
59120,59,"gd","41","გიორგი ჭიღვარია",212,0.883333,1360,249,66,192,0.183088,0.048529,0.141176,9,0.036145
59120,59,"unm","5","გრიგოლ ვაშაძე",28,0.116667,1360,249,66,192,0.183088,0.048529,0.141176,9,0.036145
59121,59,"gd","41","გიორგი ჭიღვარია",222,0.932773,1151,242,64,155,0.210252,0.055604,0.134666,4,0.016529
59121,59,"unm","5","გრიგოლ ვაშაძე",16,0.067227,1151,242,64,155,0.210252,0.055604,0.134666,4,0.016529
59122,59,"gd","41","გიორგი ჭიღვარია",192,0.884793,1447,222,55,177,0.153421,0.03801,0.122322,5,0.022523
