"precinct_id","precinct_key","district_id","raw_district_id","precinct_number","party_id","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
4023,"990700.4.23","990700",4,23,"gd","ლევან ჯაფარიძე",324,0.574468,1140,614,189,488,0.538596,0.165789,0.42807,50,0.081433
4023,"990700.4.23","990700",4,23,"labour","მამუკა ჯუღელი",20,0.035461,1140,614,189,488,0.538596,0.165789,0.42807,50,0.081433
4023,"990700.4.23","990700",4,23,"lelo","ლევან ლაბაძე",46,0.08156,1140,614,189,488,0.538596,0.165789,0.42807,50,0.081433
4023,"990700.4.23","990700",4,23,"unm","რომეო ფარულავა",174,0.308511,1140,614,189,488,0.538596,0.165789,0.42807,50,0.081433
4024,"990700.4.24","990700",4,24,"gd","ლევან ჯაფარიძე",310,0.568807,1483,610,195,524,0.411328,0.13149,0.353338,62,0.101639
4024,"990700.4.24","990700",4,24,"labour","მამუკა ჯუღელი",8,0.014679,1483,610,195,524,0.411328,0.13149,0.353338,62,0.101639
4024,"990700.4.24","990700",4,24,"lelo","ლევან ლაბაძე",31,0.056881,1483,610,195,524,0.411328,0.13149,0.353338,62,0.101639
4024,"990700.4.24","990700",4,24,"unm","რომეო ფარულავა",196,0.359633,1483,610,195,524,0.411328,0.13149,0.353338,62,0.101639
4025,"990700.4.25","990700",4,25,"gd","ლევან ჯაფარიძე",279,0.491197,1346,619,156,467,0.459881,0.115899,0.346954,49,0.07916
4025,"990700.4.25","990700",4,25,"labour","მამუკა ჯუღელი",23,0.040493,1346,619,156,467,0.459881,0.115899,0.346954,49,0.07916
4025,"990700.4.25","990700",4,25,"lelo","ლევან ლაბაძე",48,0.084507,1346,619,156,467,0.459881,0.115899,0.346954,49,0.07916
4025,"990700.4.25","990700",4,25,"unm","რომეო ფარულავა",218,0.383803,1346,619,156,467,0.459881,0.115899,0.346954,49,0.07916
4026,"990700.4.26","990700",4,26,"gd","ლევან ჯაფარიძე",382,0.521146,1520,792,167,521,0.521053,0.109868,0.342763,56,0.070707
4026,"990700.4.26","990700",4,26,"labour","მამუკა ჯუღელი",24,0.032742,1520,792,167,521,0.521053,0.109868,0.342763,56,0.070707
4026,"990700.4.26","990700",4,26,"lelo","ლევან ლაბაძე",57,0.077763,1520,792,167,521,0.521053,0.109868,0.342763,56,0.070707
4026,"990700.4.26","990700",4,26,"unm","რომეო ფარულავა",270,0.368349,1520,792,167,521,0.521053,0.109868,0.342763,56,0.070707
4027,"990700.4.27","990700",4,27,"gd","ლევან ჯაფარიძე",327,0.481591,1391,747,246,559,0.537024,0.176851,0.401869,64,0.085676
4027,"990700.4.27","990700",4,27,"labour","მამუკა ჯუღელი",43,0.063328,1391,747,246,559,0.537024,0.176851,0.401869,64,0.085676
4027,"990700.4.27","990700",4,27,"lelo","ლევან ლაბაძე",79,0.116348,1391,747,246,559,0.537024,0.176851,0.401869,64,0.085676
4027,"990700.4.27","990700",4,27,"unm","რომეო ფარულავა",230,0.338733,1391,747,246,559,0.537024,0.176851,0.401869,64,0.085676
4028,"990700.4.28","990700",4,28,"gd","ლევან ჯაფარიძე",350,0.531108,1346,718,270,619,0.533432,0.200594,0.459881,53,0.073816
4028,"990700.4.28","990700",4,28,"labour","მამუკა ჯუღელი",33,0.050076,1346,718,270,619,0.533432,0.200594,0.459881,53,0.073816
