"district_id","party_id","name_ka","round","votes","registered","voted","voted_noon","voted_5pm","main_list","special_list","invalid_ballots","vote_share","turnout_pct","noon_pct","five_pct","invalid_pct"
"national","independent","ევა სელიმაშვილი",1,448,3455598,1489131,569700,1181362,3429019,26579,60580,0.000316,0.430933,0.164863,0.341869,0.040681
"national","independent","ევგენი ჩიჩუა",1,1000,3455598,1489131,569700,1181362,3429019,26579,60580,0.000706,0.430933,0.164863,0.341869,0.040681
"national","independent","ეთერ ჯორთმენაძე",1,53,3455598,1489131,569700,1181362,3429019,26579,60580,3.7e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ეკატერინე რაზმიაშვილი",1,146,3455598,1489131,569700,1181362,3429019,26579,60580,0.000103,0.430933,0.164863,0.341869,0.040681
"national","independent","ელგუჯა ივანაშვილი",1,63,3455598,1489131,569700,1181362,3429019,26579,60580,4.4e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ელგუჯა ლაგვილავა",1,265,3455598,1489131,569700,1181362,3429019,26579,60580,0.000187,0.430933,0.164863,0.341869,0.040681
"national","independent","ელგუჯა პირველი",1,188,3455598,1489131,569700,1181362,3429019,26579,60580,0.000133,0.430933,0.164863,0.341869,0.040681
"national","independent","ელდარ არაბული",1,93,3455598,1489131,569700,1181362,3429019,26579,60580,6.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ელენე ჩალათაშვილი",1,160,3455598,1489131,569700,1181362,3429019,26579,60580,0.000113,0.430933,0.164863,0.341869,0.040681
"national","independent","ელვარდი ნოდია",1,178,3455598,1489131,569700,1181362,3429019,26579,60580,0.000126,0.430933,0.164863,0.341869,0.040681
"national","independent","ელისო აკოფაშვილი",1,107,3455598,1489131,569700,1181362,3429019,26579,60580,7.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ელისო ცაგურია",1,206,3455598,1489131,569700,1181362,3429019,26579,60580,0.000145,0.430933,0.164863,0.341869,0.040681
"national","independent","ელიქ ბაფხოშვილიმ",1,61,3455598,1489131,569700,1181362,3429019,26579,60580,4.3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ელმირა ბეციაშვილი",1,412,3455598,1489131,569700,1181362,3429019,26579,60580,0.000291,0.430933,0.164863,0.341869,0.040681
"national","independent","ელშად გაჯიევი",1,576,3455598,1489131,569700,1181362,3429019,26579,60580,0.000407,0.430933,0.164863,0.341869,0.040681
"national","independent","ემზარ გიგაური",1,120,3455598,1489131,569700,1181362,3429019,26579,60580,8.5e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ემზარ თევდორაძე",1,385,3455598,1489131,569700,1181362,3429019,26579,60580,0.000272,0.430933,0.164863,0.341869,0.040681
"national","independent","ემზარი გაგლოშვილი",1,53,3455598,1489131,569700,1181362,3429019,26579,60580,3.7e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ემზარი გვალია",1,318,3455598,1489131,569700,1181362,3429019,26579,60580,0.000225,0.430933,0.164863,0.341869,0.040681
"national","independent","ემზარი დოლიძე",1,171,3455598,1489131,569700,1181362,3429019,26579,60580,0.000121,0.430933,0.164863,0.341869,0.040681
"national","independent","ემზარი სამხარაძე",1,95,3455598,1489131,569700,1181362,3429019,26579,60580,6.7e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ემირ ლელუაშვილით",1,210,3455598,1489131,569700,1181362,3429019,26579,60580,0.000148,0.430933,0.164863,0.341869,0.040681
"national","independent","ენგური ნინიაშვილი",1,83,3455598,1489131,569700,1181362,3429019,26579,60580,5.9e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ეხმან მურადოვიმ",1,118,3455598,1489131,569700,1181362,3429019,26579,60580,8.3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ეხრუზ ბაგიროვიბ",1,129,3455598,1489131,569700,1181362,3429019,26579,60580,9.1e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვაგიფ აბდულლაევი",1,56,3455598,1489131,569700,1181362,3429019,26579,60580,4e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერ ღურწკაია",1,19,3455598,1489131,569700,1181362,3429019,26579,60580,1.3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერი ვარადაშვილი",1,300,3455598,1489131,569700,1181362,3429019,26579,60580,0.000212,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერი სამადაშვილი",1,150,3455598,1489131,569700,1181362,3429019,26579,60580,0.000106,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერიან ბურდიაშვილი",1,263,3455598,1489131,569700,1181362,3429019,26579,60580,0.000186,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერიან ზაქარიძე",1,29,3455598,1489131,569700,1181362,3429019,26579,60580,2e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერიან იზორია",1,426,3455598,1489131,569700,1181362,3429019,26579,60580,0.000301,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერიანე ლუკავა",1,64,3455598,1489131,569700,1181362,3429019,26579,60580,4.5e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალერიკ ბეზოიან",1,147,3455598,1489131,569700,1181362,3429019,26579,60580,0.000104,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალეხ შირინოვი",1,273,3455598,1489131,569700,1181362,3429019,26579,60580,0.000193,0.430933,0.164863,0.341869,0.040681
"national","independent","ვალოდია ხუციშვილი",1,2,3455598,1489131,569700,1181362,3429019,26579,60580,1e-06,0.430933,0.164863,0.341869,0.040681
"national","independent","ვაჟა კოპაძე",1,133,3455598,1489131,569700,1181362,3429019,26579,60580,9.4e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვაჟა ქისტაური",1,32,3455598,1489131,569700,1181362,3429019,26579,60580,2.3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვაჟა შავიშვილი",1,572,3455598,1489131,569700,1181362,3429019,26579,60580,0.000404,0.430933,0.164863,0.341869,0.040681
"national","independent","ვაჟა წოწკოლაური",1,13,3455598,1489131,569700,1181362,3429019,26579,60580,9e-06,0.430933,0.164863,0.341869,0.040681
"national","independent","ვარლამ ღვინიანიძე",1,22,3455598,1489131,569700,1181362,3429019,26579,60580,1.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვასილი ნიჟარაძე",1,308,3455598,1489131,569700,1181362,3429019,26579,60580,0.000217,0.430933,0.164863,0.341869,0.040681
"national","independent","ვასიფ იბრაგიმოვი",1,162,3455598,1489131,569700,1181362,3429019,26579,60580,0.000114,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ ბეჟიტაშვილი",1,251,3455598,1489131,569700,1181362,3429019,26579,60580,0.000177,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ დონდოლაძე",1,94,3455598,1489131,569700,1181362,3429019,26579,60580,6.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ კალანდია",1,303,3455598,1489131,569700,1181362,3429019,26579,60580,0.000214,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ კახიძე",1,132,3455598,1489131,569700,1181362,3429019,26579,60580,9.3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ კეკელია",1,11,3455598,1489131,569700,1181362,3429019,26579,60580,8e-06,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ ოგბაიძე",1,37,3455598,1489131,569700,1181362,3429019,26579,60580,2.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ ჟოჟაძე",1,46,3455598,1489131,569700,1181362,3429019,26579,60580,3.2e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ საჩალელი",1,260,3455598,1489131,569700,1181362,3429019,26579,60580,0.000184,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგ ხაჩიძე",1,293,3455598,1489131,569700,1181362,3429019,26579,60580,0.000207,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგი ქურდოვანიძე",1,43,3455598,1489131,569700,1181362,3429019,26579,60580,3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვახტანგი შავაძე",1,81,3455598,1489131,569700,1181362,3429019,26579,60580,5.7e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვეფხვია კაპანაძე",1,79,3455598,1489131,569700,1181362,3429019,26579,60580,5.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვეფხია ქობულაძე",1,250,3455598,1489131,569700,1181362,3429019,26579,60580,0.000177,0.430933,0.164863,0.341869,0.040681
"national","independent","ვიდადი ემინოვი",1,325,3455598,1489131,569700,1181362,3429019,26579,60580,0.000229,0.430933,0.164863,0.341869,0.040681
"national","independent","ვიტალი მიროტაძე",1,20,3455598,1489131,569700,1181362,3429019,26579,60580,1.4e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვიტალი ჭკადუა",1,114,3455598,1489131,569700,1181362,3429019,26579,60580,8e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვლადიმერ გოხაძე",1,17,3455598,1489131,569700,1181362,3429019,26579,60580,1.2e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვლადიმერ ზედაშიძე",1,482,3455598,1489131,569700,1181362,3429019,26579,60580,0.00034,0.430933,0.164863,0.341869,0.040681
"national","independent","ვლადიმერ ნადირაძე",1,21,3455598,1489131,569700,1181362,3429019,26579,60580,1.5e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვლადიმერ ქამაშიძე",1,95,3455598,1489131,569700,1181362,3429019,26579,60580,6.7e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ვლადიმერი ნიქაცაძე",1,94,3455598,1489131,569700,1181362,3429019,26579,60580,6.6e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა აბულაძე",1,405,3455598,1489131,569700,1181362,3429019,26579,60580,0.000286,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა ბაქანიძე",1,264,3455598,1489131,569700,1181362,3429019,26579,60580,0.000186,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა გეგეჭკორი",1,109,3455598,1489131,569700,1181362,3429019,26579,60580,7.7e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა ზაზაშვილი",1,370,3455598,1489131,569700,1181362,3429019,26579,60580,0.000261,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა ზივზივაძე",1,419,3455598,1489131,569700,1181362,3429019,26579,60580,0.000296,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა კილაძე",1,47,3455598,1489131,569700,1181362,3429019,26579,60580,3.3e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა მოსიაშვილი",1,39,3455598,1489131,569700,1181362,3429019,26579,60580,2.8e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა ოთარაშვილი",1,13,3455598,1489131,569700,1181362,3429019,26579,60580,9e-06,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაზა ჭეიშვილი",1,69,3455598,1489131,569700,1181362,3429019,26579,60580,4.9e-05,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაურ გობაძე",1,365,3455598,1489131,569700,1181362,3429019,26579,60580,0.000258,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაურ ზარიძე",1,141,3455598,1489131,569700,1181362,3429019,26579,60580,1e-04,0.430933,0.164863,0.341869,0.040681
"national","independent","ზაურ კვარაცხელია",1,181,3455598,1489131,569700,1181362,3429019,26579,60580,0.000128,0.430933,0.164863,0.341869,0.040681
