"precinct_id","selfgov_id","party_id","party_num","name_ka","votes","vote_share","registered","voted","voted_noon","voted_5pm","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
1007,1,"kostava_society","30","გიორგი ლილუაშვილი",1,0.001873,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"labour","20","ასმათ ტყაბლაძე",7,0.013109,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",7,0.013109,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"patriots","8","ირმა ინაშვილი",26,0.048689,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"reformers_2014","11","ირაკლი ღლონტი",1,0.001873,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"ufali_2014","7","მიხეილ სალუაშვილი",1,0.001873,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"unm","5","ნიკანორ მელია",187,0.350187,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1007,1,"workers_council_2014","36","როინ ლიპარტელიანი",1,0.001873,1423,552,163,404,0.387913,0.114547,0.283907,18,0.032609
1008,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",43,0.111979,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"future_georgia_2014","13","გიორგი ლაღიძე",1,0.002604,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"gd","41","დავით ნარმანია",175,0.455729,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",9,0.023438,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"greens_2014","6","გიორგი გაჩეჩილაძე",0,0,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"labour","20","ასმათ ტყაბლაძე",10,0.026042,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",10,0.026042,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"patriots","8","ირმა ინაშვილი",22,0.057292,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"reformers_2014","11","ირაკლი ღლონტი",1,0.002604,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"self_governance_people_2014","9","სერგო ჯავახიძე",1,0.002604,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"ufali_2014","7","მიხეილ სალუაშვილი",1,0.002604,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"unm","5","ნიკანორ მელია",111,0.289063,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1008,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1139,400,119,324,0.351185,0.104478,0.28446,13,0.0325
1009,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",62,0.111913,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"future_georgia_2014","13","გიორგი ლაღიძე",3,0.005415,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"gd","41","დავით ნარმანია",199,0.359206,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",12,0.021661,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"greens_2014","6","გიორგი გაჩეჩილაძე",6,0.01083,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"labour","20","ასმათ ტყაბლაძე",7,0.012635,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",7,0.012635,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"patriots","8","ირმა ინაშვილი",39,0.070397,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"reformers_2014","11","ირაკლი ღლონტი",1,0.001805,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"ufali_2014","7","მიხეილ სალუაშვილი",0,0,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"unm","5","ნიკანორ მელია",215,0.388087,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1009,1,"workers_council_2014","36","როინ ლიპარტელიანი",3,0.005415,1342,573,155,440,0.426975,0.115499,0.327869,19,0.033159
1010,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",83,0.133013,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"future_georgia_2014","13","გიორგი ლაღიძე",1,0.001603,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"gd","41","დავით ნარმანია",269,0.43109,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",4,0.00641,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"greens_2014","6","გიორგი გაჩეჩილაძე",6,0.009615,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"kostava_society","30","გიორგი ლილუაშვილი",0,0,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"labour","20","ასმათ ტყაბლაძე",9,0.014423,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",13,0.020833,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"patriots","8","ირმა ინაშვილი",26,0.041667,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"reformers_2014","11","ირაკლი ღლონტი",1,0.001603,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"ufali_2014","7","მიხეილ სალუაშვილი",2,0.003205,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"unm","5","ნიკანორ მელია",210,0.336538,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1010,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1579,649,197,512,0.41102,0.124763,0.324256,25,0.038521
1011,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",109,0.182274,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"future_georgia_2014","13","გიორგი ლაღიძე",1,0.001672,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"gd","41","დავით ნარმანია",180,0.301003,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",1,0.001672,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"greens_2014","6","გიორგი გაჩეჩილაძე",6,0.010033,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"kostava_society","30","გიორგი ლილუაშვილი",1,0.001672,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"labour","20","ასმათ ტყაბლაძე",5,0.008361,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"nonparliamentary_opposition_2014","1","კახა კუკავა",14,0.023411,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"patriots","8","ირმა ინაშვილი",34,0.056856,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"reformers_2014","11","ირაკლი ღლონტი",0,0,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"self_governance_people_2014","9","სერგო ჯავახიძე",0,0,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"ufali_2014","7","მიხეილ სალუაშვილი",0,0,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"unm","5","ნიკანორ მელია",247,0.413043,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1011,1,"workers_council_2014","36","როინ ლიპარტელიანი",0,0,1591,621,221,490,0.390321,0.138906,0.307982,22,0.035427
1012,1,"burjanadze_united_opposition_2014","3","დიმიტრი ლორთქიფანიძე",75,0.114855,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"future_georgia_2014","13","გიორგი ლაღიძე",0,0,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"gd","41","დავით ნარმანია",285,0.436447,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"georgias_way_2014","18","თეიმურაზ მურვანიძე",11,0.016845,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
1012,1,"greens_2014","6","გიორგი გაჩეჩილაძე",7,0.01072,1522,677,177,536,0.444809,0.116294,0.352168,24,0.035451
