precinct_id,precinct_key,district_id,electoral_district_id,district_name_ka,precinct_number,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
83024,83024,83024,83,ხელვაჩაური,24,adj2008_kartuli_dasi,იაშა ფაღავა,19,0.2436,1405,80,21,60,0.0569,0.0149,0.0427,2,0.025
83024,83024,83024,83,ხელვაჩაური,24,christian_democrats_2008,ზაზა შაშიკაძე,42,0.5385,1405,80,21,60,0.0569,0.0149,0.0427,2,0.025
83025,83025,83025,83,ხელვაჩაური,25,adj2008_united_communist,მერაბ სურმანიძე,5,0.1563,1371,36,7,29,0.0263,0.0051,0.0212,4,0.1111
83025,83025,83025,83,ხელვაჩაური,25,adj2008_kartuli_dasi,იაშა ფაღავა,3,0.0938,1371,36,7,29,0.0263,0.0051,0.0212,4,0.1111
83025,83025,83025,83,ხელვაჩაური,25,christian_democrats_2008,ზაზა შაშიკაძე,24,0.75,1371,36,7,29,0.0263,0.0051,0.0212,4,0.1111
83026,83026,83026,83,ხელვაჩაური,26,adj2008_united_communist,მერაბ სურმანიძე,1,0.0189,1483,53,12,35,0.0357,0.0081,0.0236,0,0
83026,83026,83026,83,ხელვაჩაური,26,adj2008_kartuli_dasi,იაშა ფაღავა,50,0.9434,1483,53,12,35,0.0357,0.0081,0.0236,0,0
83026,83026,83026,83,ხელვაჩაური,26,christian_democrats_2008,ზაზა შაშიკაძე,2,0.0377,1483,53,12,35,0.0357,0.0081,0.0236,0,0
83027,83027,83027,83,ხელვაჩაური,27,adj2008_united_communist,მერაბ სურმანიძე,6,0.1463,1350,45,13,36,0.0333,0.0096,0.0267,4,0.0889
83027,83027,83027,83,ხელვაჩაური,27,adj2008_kartuli_dasi,იაშა ფაღავა,8,0.1951,1350,45,13,36,0.0333,0.0096,0.0267,4,0.0889
83027,83027,83027,83,ხელვაჩაური,27,christian_democrats_2008,ზაზა შაშიკაძე,27,0.6585,1350,45,13,36,0.0333,0.0096,0.0267,4,0.0889
83028,83028,83028,83,ხელვაჩაური,28,adj2008_united_communist,მერაბ სურმანიძე,7,0.1892,1473,40,4,33,0.0272,0.0027,0.0224,3,0.075
83028,83028,83028,83,ხელვაჩაური,28,adj2008_kartuli_dasi,იაშა ფაღავა,3,0.0811,1473,40,4,33,0.0272,0.0027,0.0224,3,0.075
83028,83028,83028,83,ხელვაჩაური,28,christian_democrats_2008,ზაზა შაშიკაძე,27,0.7297,1473,40,4,33,0.0272,0.0027,0.0224,3,0.075
83029,83029,83029,83,ხელვაჩაური,29,adj2008_united_communist,მერაბ სურმანიძე,1,0.0233,1548,46,13,38,0.0297,0.0084,0.0245,3,0.0652
83029,83029,83029,83,ხელვაჩაური,29,adj2008_kartuli_dasi,იაშა ფაღავა,5,0.1163,1548,46,13,38,0.0297,0.0084,0.0245,3,0.0652
83029,83029,83029,83,ხელვაჩაური,29,christian_democrats_2008,ზაზა შაშიკაძე,37,0.8605,1548,46,13,38,0.0297,0.0084,0.0245,3,0.0652
83030,83030,83030,83,ხელვაჩაური,30,adj2008_united_communist,მერაბ სურმანიძე,18,0.1622,1357,121,80,95,0.0892,0.059,0.07,10,0.0826
83030,83030,83030,83,ხელვაჩაური,30,adj2008_kartuli_dasi,იაშა ფაღავა,15,0.1351,1357,121,80,95,0.0892,0.059,0.07,10,0.0826
83030,83030,83030,83,ხელვაჩაური,30,christian_democrats_2008,ზაზა შაშიკაძე,78,0.7027,1357,121,80,95,0.0892,0.059,0.07,10,0.0826
83031,83031,83031,83,ხელვაჩაური,31,adj2008_united_communist,მერაბ სურმანიძე,7,0.2188,745,37,17,32,0.0497,0.0228,0.043,5,0.1351
83031,83031,83031,83,ხელვაჩაური,31,adj2008_kartuli_dasi,იაშა ფაღავა,15,0.4688,745,37,17,32,0.0497,0.0228,0.043,5,0.1351
83031,83031,83031,83,ხელვაჩაური,31,christian_democrats_2008,ზაზა შაშიკაძე,10,0.3125,745,37,17,32,0.0497,0.0228,0.043,5,0.1351
83032,83032,83032,83,ხელვაჩაური,32,adj2008_united_communist,მერაბ სურმანიძე,14,0.3182,1298,44,8,25,0.0339,0.0062,0.0193,0,0
83032,83032,83032,83,ხელვაჩაური,32,adj2008_kartuli_dasi,იაშა ფაღავა,4,0.0909,1298,44,8,25,0.0339,0.0062,0.0193,0,0
83032,83032,83032,83,ხელვაჩაური,32,christian_democrats_2008,ზაზა შაშიკაძე,26,0.5909,1298,44,8,25,0.0339,0.0062,0.0193,0,0
83033,83033,83033,83,ხელვაჩაური,33,adj2008_united_communist,მერაბ სურმანიძე,9,0.0918,1405,102,19,73,0.0726,0.0135,0.052,4,0.0392
83033,83033,83033,83,ხელვაჩაური,33,adj2008_kartuli_dasi,იაშა ფაღავა,55,0.5612,1405,102,19,73,0.0726,0.0135,0.052,4,0.0392
83033,83033,83033,83,ხელვაჩაური,33,christian_democrats_2008,ზაზა შაშიკაძე,34,0.3469,1405,102,19,73,0.0726,0.0135,0.052,4,0.0392
83034,83034,83034,83,ხელვაჩაური,34,adj2008_united_communist,მერაბ სურმანიძე,7,0.1148,720,63,16,57,0.0875,0.0222,0.0792,2,0.0317
83034,83034,83034,83,ხელვაჩაური,34,adj2008_kartuli_dasi,იაშა ფაღავა,8,0.1311,720,63,16,57,0.0875,0.0222,0.0792,2,0.0317
83034,83034,83034,83,ხელვაჩაური,34,christian_democrats_2008,ზაზა შაშიკაძე,46,0.7541,720,63,16,57,0.0875,0.0222,0.0792,2,0.0317
83035,83035,83035,83,ხელვაჩაური,35,adj2008_united_communist,მერაბ სურმანიძე,21,0.1736,1173,123,50,91,0.1049,0.0426,0.0776,2,0.0163
83035,83035,83035,83,ხელვაჩაური,35,adj2008_kartuli_dasi,იაშა ფაღავა,14,0.1157,1173,123,50,91,0.1049,0.0426,0.0776,2,0.0163
83035,83035,83035,83,ხელვაჩაური,35,christian_democrats_2008,ზაზა შაშიკაძე,86,0.7107,1173,123,50,91,0.1049,0.0426,0.0776,2,0.0163
83036,83036,83036,83,ხელვაჩაური,36,adj2008_united_communist,მერაბ სურმანიძე,6,0.075,855,84,20,74,0.0982,0.0234,0.0865,4,0.0476
83036,83036,83036,83,ხელვაჩაური,36,adj2008_kartuli_dasi,იაშა ფაღავა,10,0.125,855,84,20,74,0.0982,0.0234,0.0865,4,0.0476
83036,83036,83036,83,ხელვაჩაური,36,christian_democrats_2008,ზაზა შაშიკაძე,64,0.8,855,84,20,74,0.0982,0.0234,0.0865,4,0.0476
83037,83037,83037,83,ხელვაჩაური,37,adj2008_united_communist,მერაბ სურმანიძე,11,0.1528,1483,75,15,54,0.0506,0.0101,0.0364,3,0.04
83037,83037,83037,83,ხელვაჩაური,37,adj2008_kartuli_dasi,იაშა ფაღავა,12,0.1667,1483,75,15,54,0.0506,0.0101,0.0364,3,0.04
83037,83037,83037,83,ხელვაჩაური,37,christian_democrats_2008,ზაზა შაშიკაძე,49,0.6806,1483,75,15,54,0.0506,0.0101,0.0364,3,0.04
83038,83038,83038,83,ხელვაჩაური,38,adj2008_united_communist,მერაბ სურმანიძე,20,0.3571,1492,62,22,49,0.0416,0.0147,0.0328,6,0.0968
83038,83038,83038,83,ხელვაჩაური,38,adj2008_kartuli_dasi,იაშა ფაღავა,13,0.2321,1492,62,22,49,0.0416,0.0147,0.0328,6,0.0968
83038,83038,83038,83,ხელვაჩაური,38,christian_democrats_2008,ზაზა შაშიკაძე,23,0.4107,1492,62,22,49,0.0416,0.0147,0.0328,6,0.0968
83039,83039,83039,83,ხელვაჩაური,39,adj2008_united_communist,მერაბ სურმანიძე,57,0.4385,1443,133,31,98,0.0922,0.0215,0.0679,3,0.0226
83039,83039,83039,83,ხელვაჩაური,39,adj2008_kartuli_dasi,იაშა ფაღავა,62,0.4769,1443,133,31,98,0.0922,0.0215,0.0679,3,0.0226
83039,83039,83039,83,ხელვაჩაური,39,christian_democrats_2008,ზაზა შაშიკაძე,11,0.0846,1443,133,31,98,0.0922,0.0215,0.0679,3,0.0226
83040,83040,83040,83,ხელვაჩაური,40,adj2008_united_communist,მერაბ სურმანიძე,9,0.0789,1323,120,44,90,0.0907,0.0333,0.068,6,0.05
83040,83040,83040,83,ხელვაჩაური,40,adj2008_kartuli_dasi,იაშა ფაღავა,29,0.2544,1323,120,44,90,0.0907,0.0333,0.068,6,0.05
83040,83040,83040,83,ხელვაჩაური,40,christian_democrats_2008,ზაზა შაშიკაძე,76,0.6667,1323,120,44,90,0.0907,0.0333,0.068,6,0.05
83041,83041,83041,83,ხელვაჩაური,41,adj2008_united_communist,მერაბ სურმანიძე,9,0.1098,772,86,22,66,0.1114,0.0285,0.0855,4,0.0465
83041,83041,83041,83,ხელვაჩაური,41,adj2008_kartuli_dasi,იაშა ფაღავა,15,0.1829,772,86,22,66,0.1114,0.0285,0.0855,4,0.0465
83041,83041,83041,83,ხელვაჩაური,41,christian_democrats_2008,ზაზა შაშიკაძე,58,0.7073,772,86,22,66,0.1114,0.0285,0.0855,4,0.0465
83042,83042,83042,83,ხელვაჩაური,42,adj2008_united_communist,მერაბ სურმანიძე,15,0.0867,1216,175,37,117,0.1439,0.0304,0.0962,2,0.0114
83042,83042,83042,83,ხელვაჩაური,42,christian_democrats_2008,ზაზა შაშიკაძე,158,0.9133,1216,175,37,117,0.1439,0.0304,0.0962,2,0.0114
83043,83043,83043,83,ხელვაჩაური,43,adj2008_united_communist,მერაბ სურმანიძე,8,0.0468,778,174,30,121,0.2237,0.0386,0.1555,3,0.0172
83043,83043,83043,83,ხელვაჩაური,43,adj2008_kartuli_dasi,იაშა ფაღავა,3,0.0175,778,174,30,121,0.2237,0.0386,0.1555,3,0.0172
83043,83043,83043,83,ხელვაჩაური,43,christian_democrats_2008,ზაზა შაშიკაძე,160,0.9357,778,174,30,121,0.2237,0.0386,0.1555,3,0.0172
83044,83044,83044,83,ხელვაჩაური,44,adj2008_united_communist,მერაბ სურმანიძე,16,0.1538,470,105,20,54,0.2234,0.0426,0.1149,1,0.0095
83044,83044,83044,83,ხელვაჩაური,44,adj2008_kartuli_dasi,იაშა ფაღავა,6,0.0577,470,105,20,54,0.2234,0.0426,0.1149,1,0.0095
83044,83044,83044,83,ხელვაჩაური,44,christian_democrats_2008,ზაზა შაშიკაძე,82,0.7885,470,105,20,54,0.2234,0.0426,0.1149,1,0.0095
83045,83045,83045,83,ხელვაჩაური,45,christian_democrats_2008,ზაზა შაშიკაძე,201,1,553,206,44,114,0.3725,0.0796,0.2061,5,0.0243
83046,83046,83046,83,ხელვაჩაური,46,adj2008_kartuli_dasi,იაშა ფაღავა,6,0.1538,539,40,16,35,0.0742,0.0297,0.0649,1,0.025
83046,83046,83046,83,ხელვაჩაური,46,christian_democrats_2008,ზაზა შაშიკაძე,33,0.8462,539,40,16,35,0.0742,0.0297,0.0649,1,0.025
83047,83047,83047,83,ხელვაჩაური,47,adj2008_united_communist,მერაბ სურმანიძე,2,0.0333,326,60,19,57,0.184,0.0583,0.1748,0,0
83047,83047,83047,83,ხელვაჩაური,47,adj2008_kartuli_dasi,იაშა ფაღავა,19,0.3167,326,60,19,57,0.184,0.0583,0.1748,0,0
83047,83047,83047,83,ხელვაჩაური,47,christian_democrats_2008,ზაზა შაშიკაძე,39,0.65,326,60,19,57,0.184,0.0583,0.1748,0,0
83048,83048,83048,83,ხელვაჩაური,48,adj2008_united_communist,მერაბ სურმანიძე,12,0.0563,451,214,62,138,0.4745,0.1375,0.306,1,0.0047
83048,83048,83048,83,ხელვაჩაური,48,adj2008_kartuli_dasi,იაშა ფაღავა,25,0.1174,451,214,62,138,0.4745,0.1375,0.306,1,0.0047
83048,83048,83048,83,ხელვაჩაური,48,christian_democrats_2008,ზაზა შაშიკაძე,176,0.8263,451,214,62,138,0.4745,0.1375,0.306,1,0.0047
83049,83049,83049,83,ხელვაჩაური,49,adj2008_united_communist,მერაბ სურმანიძე,2,0.0357,318,58,22,45,0.1824,0.0692,0.1415,2,0.0345
83049,83049,83049,83,ხელვაჩაური,49,adj2008_kartuli_dasi,იაშა ფაღავა,2,0.0357,318,58,22,45,0.1824,0.0692,0.1415,2,0.0345
83049,83049,83049,83,ხელვაჩაური,49,christian_democrats_2008,ზაზა შაშიკაძე,52,0.9286,318,58,22,45,0.1824,0.0692,0.1415,2,0.0345
83051,83051,83051,83,ხელვაჩაური,51,adj2008_united_communist,მერაბ სურმანიძე,4,0.1143,796,45,23,37,0.0565,0.0289,0.0465,10,0.2222
83051,83051,83051,83,ხელვაჩაური,51,adj2008_kartuli_dasi,იაშა ფაღავა,4,0.1143,796,45,23,37,0.0565,0.0289,0.0465,10,0.2222
83051,83051,83051,83,ხელვაჩაური,51,christian_democrats_2008,ზაზა შაშიკაძე,27,0.7714,796,45,23,37,0.0565,0.0289,0.0465,10,0.2222
83052,83052,83052,83,ხელვაჩაური,52,adj2008_united_communist,მერაბ სურმანიძე,17,0.3469,1089,58,16,45,0.0533,0.0147,0.0413,9,0.1552
83052,83052,83052,83,ხელვაჩაური,52,adj2008_kartuli_dasi,იაშა ფაღავა,4,0.0816,1089,58,16,45,0.0533,0.0147,0.0413,9,0.1552
83052,83052,83052,83,ხელვაჩაური,52,christian_democrats_2008,ზაზა შაშიკაძე,28,0.5714,1089,58,16,45,0.0533,0.0147,0.0413,9,0.1552
83053,83053,83053,83,ხელვაჩაური,53,adj2008_united_communist,მერაბ სურმანიძე,4,0.0571,652,72,14,50,0.1104,0.0215,0.0767,2,0.0278
83053,83053,83053,83,ხელვაჩაური,53,adj2008_kartuli_dasi,იაშა ფაღავა,50,0.7143,652,72,14,50,0.1104,0.0215,0.0767,2,0.0278
83053,83053,83053,83,ხელვაჩაური,53,christian_democrats_2008,ზაზა შაშიკაძე,16,0.2286,652,72,14,50,0.1104,0.0215,0.0767,2,0.0278
83054,83054,83054,83,ხელვაჩაური,54,adj2008_united_communist,მერაბ სურმანიძე,1,0.0169,1213,60,15,45,0.0495,0.0124,0.0371,1,0.0167
83054,83054,83054,83,ხელვაჩაური,54,adj2008_kartuli_dasi,იაშა ფაღავა,5,0.0847,1213,60,15,45,0.0495,0.0124,0.0371,1,0.0167
83054,83054,83054,83,ხელვაჩაური,54,christian_democrats_2008,ზაზა შაშიკაძე,53,0.8983,1213,60,15,45,0.0495,0.0124,0.0371,1,0.0167
83055,83055,83055,83,ხელვაჩაური,55,adj2008_united_communist,მერაბ სურმანიძე,11,0.3143,1116,35,12,22,0.0314,0.0108,0.0197,0,0
83055,83055,83055,83,ხელვაჩაური,55,adj2008_kartuli_dasi,იაშა ფაღავა,8,0.2286,1116,35,12,22,0.0314,0.0108,0.0197,0,0
83055,83055,83055,83,ხელვაჩაური,55,christian_democrats_2008,ზაზა შაშიკაძე,16,0.4571,1116,35,12,22,0.0314,0.0108,0.0197,0,0
83056,83056,83056,83,ხელვაჩაური,56,adj2008_united_communist,მერაბ სურმანიძე,3,0.0857,1171,39,16,32,0.0333,0.0137,0.0273,4,0.1026
83056,83056,83056,83,ხელვაჩაური,56,adj2008_kartuli_dasi,იაშა ფაღავა,16,0.4571,1171,39,16,32,0.0333,0.0137,0.0273,4,0.1026
83056,83056,83056,83,ხელვაჩაური,56,christian_democrats_2008,ზაზა შაშიკაძე,16,0.4571,1171,39,16,32,0.0333,0.0137,0.0273,4,0.1026
83057,83057,83057,83,ხელვაჩაური,57,adj2008_united_communist,მერაბ სურმანიძე,8,0.2105,996,39,17,29,0.0392,0.0171,0.0291,1,0.0256
83057,83057,83057,83,ხელვაჩაური,57,adj2008_kartuli_dasi,იაშა ფაღავა,2,0.0526,996,39,17,29,0.0392,0.0171,0.0291,1,0.0256
83057,83057,83057,83,ხელვაჩაური,57,christian_democrats_2008,ზაზა შაშიკაძე,28,0.7368,996,39,17,29,0.0392,0.0171,0.0291,1,0.0256
83058,83058,83058,83,ხელვაჩაური,58,adj2008_united_communist,მერაბ სურმანიძე,5,0.098,591,53,11,24,0.0897,0.0186,0.0406,2,0.0377
83058,83058,83058,83,ხელვაჩაური,58,adj2008_kartuli_dasi,იაშა ფაღავა,3,0.0588,591,53,11,24,0.0897,0.0186,0.0406,2,0.0377
83058,83058,83058,83,ხელვაჩაური,58,christian_democrats_2008,ზაზა შაშიკაძე,43,0.8431,591,53,11,24,0.0897,0.0186,0.0406,2,0.0377
83059,83059,83059,83,ხელვაჩაური,59,adj2008_united_communist,მერაბ სურმანიძე,5,0.0568,1549,88,26,39,0.0568,0.0168,0.0252,0,0
83059,83059,83059,83,ხელვაჩაური,59,adj2008_kartuli_dasi,იაშა ფაღავა,31,0.3523,1549,88,26,39,0.0568,0.0168,0.0252,0,0
83059,83059,83059,83,ხელვაჩაური,59,christian_democrats_2008,ზაზა შაშიკაძე,52,0.5909,1549,88,26,39,0.0568,0.0168,0.0252,0,0
83060,83060,83060,83,ხელვაჩაური,60,adj2008_united_communist,მერაბ სურმანიძე,3,0.0909,1463,34,16,27,0.0232,0.0109,0.0185,1,0.0294
83060,83060,83060,83,ხელვაჩაური,60,adj2008_kartuli_dasi,იაშა ფაღავა,7,0.2121,1463,34,16,27,0.0232,0.0109,0.0185,1,0.0294
83060,83060,83060,83,ხელვაჩაური,60,christian_democrats_2008,ზაზა შაშიკაძე,23,0.697,1463,34,16,27,0.0232,0.0109,0.0185,1,0.0294
83061,83061,83061,83,ხელვაჩაური,61,adj2008_united_communist,მერაბ სურმანიძე,26,0.2342,1158,115,19,65,0.0993,0.0164,0.0561,4,0.0348
83061,83061,83061,83,ხელვაჩაური,61,adj2008_kartuli_dasi,იაშა ფაღავა,18,0.1622,1158,115,19,65,0.0993,0.0164,0.0561,4,0.0348
83061,83061,83061,83,ხელვაჩაური,61,christian_democrats_2008,ზაზა შაშიკაძე,67,0.6036,1158,115,19,65,0.0993,0.0164,0.0561,4,0.0348
83062,83062,83062,83,ხელვაჩაური,62,adj2008_united_communist,მერაბ სურმანიძე,11,0.2037,613,55,11,42,0.0897,0.0179,0.0685,1,0.0182
83062,83062,83062,83,ხელვაჩაური,62,adj2008_kartuli_dasi,იაშა ფაღავა,10,0.1852,613,55,11,42,0.0897,0.0179,0.0685,1,0.0182
83062,83062,83062,83,ხელვაჩაური,62,christian_democrats_2008,ზაზა შაშიკაძე,33,0.6111,613,55,11,42,0.0897,0.0179,0.0685,1,0.0182
83063,83063,83063,83,ხელვაჩაური,63,adj2008_united_communist,მერაბ სურმანიძე,12,0.2308,786,55,18,31,0.07,0.0229,0.0394,3,0.0545
83063,83063,83063,83,ხელვაჩაური,63,adj2008_kartuli_dasi,იაშა ფაღავა,3,0.0577,786,55,18,31,0.07,0.0229,0.0394,3,0.0545
83063,83063,83063,83,ხელვაჩაური,63,christian_democrats_2008,ზაზა შაშიკაძე,37,0.7115,786,55,18,31,0.07,0.0229,0.0394,3,0.0545
83064,83064,83064,83,ხელვაჩაური,64,adj2008_united_communist,მერაბ სურმანიძე,35,0.2917,1002,123,42,105,0.1228,0.0419,0.1048,3,0.0244
83064,83064,83064,83,ხელვაჩაური,64,adj2008_kartuli_dasi,იაშა ფაღავა,4,0.0333,1002,123,42,105,0.1228,0.0419,0.1048,3,0.0244
83064,83064,83064,83,ხელვაჩაური,64,christian_democrats_2008,ზაზა შაშიკაძე,81,0.675,1002,123,42,105,0.1228,0.0419,0.1048,3,0.0244
84001,84001,84001,84,ხულო,1,adj2008_united_communist,ამირან ანანიძე,1,0.0027,816,385,129,321,0.4718,0.1581,0.3934,19,0.0494
84001,84001,84001,84,ხულო,1,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,33,0.0902,816,385,129,321,0.4718,0.1581,0.3934,19,0.0494
84001,84001,84001,84,ხულო,1,industry_sakartvelo,ტარიელი ნაკაიძე,6,0.0164,816,385,129,321,0.4718,0.1581,0.3934,19,0.0494
84001,84001,84001,84,ხულო,1,unm,ზურაბი ხოზრევანიძე,274,0.7486,816,385,129,321,0.4718,0.1581,0.3934,19,0.0494
84001,84001,84001,84,ხულო,1,christian_democrats_2008,რამაზი ხალვაში,52,0.1421,816,385,129,321,0.4718,0.1581,0.3934,19,0.0494
84002,84002,84002,84,ხულო,2,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,8,0.0207,566,388,105,280,0.6855,0.1855,0.4947,2,0.0052
84002,84002,84002,84,ხულო,2,industry_sakartvelo,ტარიელი ნაკაიძე,6,0.0155,566,388,105,280,0.6855,0.1855,0.4947,2,0.0052
84002,84002,84002,84,ხულო,2,unm,ზურაბი ხოზრევანიძე,343,0.8886,566,388,105,280,0.6855,0.1855,0.4947,2,0.0052
84002,84002,84002,84,ხულო,2,christian_democrats_2008,რამაზი ხალვაში,29,0.0751,566,388,105,280,0.6855,0.1855,0.4947,2,0.0052
84003,84003,84003,84,ხულო,3,adj2008_united_communist,ამირან ანანიძე,95,0.5367,368,183,44,128,0.4973,0.1196,0.3478,6,0.0328
84003,84003,84003,84,ხულო,3,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,2,0.0113,368,183,44,128,0.4973,0.1196,0.3478,6,0.0328
84003,84003,84003,84,ხულო,3,industry_sakartvelo,ტარიელი ნაკაიძე,1,0.0056,368,183,44,128,0.4973,0.1196,0.3478,6,0.0328
84003,84003,84003,84,ხულო,3,unm,ზურაბი ხოზრევანიძე,68,0.3842,368,183,44,128,0.4973,0.1196,0.3478,6,0.0328
84003,84003,84003,84,ხულო,3,christian_democrats_2008,რამაზი ხალვაში,11,0.0621,368,183,44,128,0.4973,0.1196,0.3478,6,0.0328
84004,84004,84004,84,ხულო,4,adj2008_united_communist,ამირან ანანიძე,21,0.0452,877,467,171,320,0.5325,0.195,0.3649,2,0.0043
84004,84004,84004,84,ხულო,4,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,7,0.0151,877,467,171,320,0.5325,0.195,0.3649,2,0.0043
84004,84004,84004,84,ხულო,4,industry_sakartvelo,ტარიელი ნაკაიძე,16,0.0344,877,467,171,320,0.5325,0.195,0.3649,2,0.0043
84004,84004,84004,84,ხულო,4,unm,ზურაბი ხოზრევანიძე,385,0.828,877,467,171,320,0.5325,0.195,0.3649,2,0.0043
84004,84004,84004,84,ხულო,4,christian_democrats_2008,რამაზი ხალვაში,36,0.0774,877,467,171,320,0.5325,0.195,0.3649,2,0.0043
84005,84005,84005,84,ხულო,5,adj2008_united_communist,ამირან ანანიძე,6,0.0167,575,361,82,265,0.6278,0.1426,0.4609,2,0.0055
84005,84005,84005,84,ხულო,5,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,11,0.0306,575,361,82,265,0.6278,0.1426,0.4609,2,0.0055
84005,84005,84005,84,ხულო,5,unm,ზურაბი ხოზრევანიძე,318,0.8858,575,361,82,265,0.6278,0.1426,0.4609,2,0.0055
84005,84005,84005,84,ხულო,5,christian_democrats_2008,რამაზი ხალვაში,24,0.0669,575,361,82,265,0.6278,0.1426,0.4609,2,0.0055
84006,84006,84006,84,ხულო,6,adj2008_united_communist,ამირან ანანიძე,7,0.0307,396,237,45,165,0.5985,0.1136,0.4167,9,0.038
84006,84006,84006,84,ხულო,6,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,4,0.0175,396,237,45,165,0.5985,0.1136,0.4167,9,0.038
84006,84006,84006,84,ხულო,6,unm,ზურაბი ხოზრევანიძე,204,0.8947,396,237,45,165,0.5985,0.1136,0.4167,9,0.038
84006,84006,84006,84,ხულო,6,christian_democrats_2008,რამაზი ხალვაში,13,0.057,396,237,45,165,0.5985,0.1136,0.4167,9,0.038
84007,84007,84007,84,ხულო,7,adj2008_united_communist,ამირან ანანიძე,5,0.0146,634,358,61,192,0.5647,0.0962,0.3028,15,0.0419
84007,84007,84007,84,ხულო,7,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,24,0.07,634,358,61,192,0.5647,0.0962,0.3028,15,0.0419
84007,84007,84007,84,ხულო,7,unm,ზურაბი ხოზრევანიძე,238,0.6939,634,358,61,192,0.5647,0.0962,0.3028,15,0.0419
84007,84007,84007,84,ხულო,7,christian_democrats_2008,რამაზი ხალვაში,76,0.2216,634,358,61,192,0.5647,0.0962,0.3028,15,0.0419
84008,84008,84008,84,ხულო,8,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,16,0.0523,426,323,115,230,0.7582,0.27,0.5399,17,0.0526
84008,84008,84008,84,ხულო,8,unm,ზურაბი ხოზრევანიძე,282,0.9216,426,323,115,230,0.7582,0.27,0.5399,17,0.0526
84008,84008,84008,84,ხულო,8,christian_democrats_2008,რამაზი ხალვაში,8,0.0261,426,323,115,230,0.7582,0.27,0.5399,17,0.0526
84009,84009,84009,84,ხულო,9,adj2008_united_communist,ამირან ანანიძე,6,0.0181,695,337,127,250,0.4849,0.1827,0.3597,5,0.0148
84009,84009,84009,84,ხულო,9,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,18,0.0542,695,337,127,250,0.4849,0.1827,0.3597,5,0.0148
84009,84009,84009,84,ხულო,9,industry_sakartvelo,ტარიელი ნაკაიძე,10,0.0301,695,337,127,250,0.4849,0.1827,0.3597,5,0.0148
84009,84009,84009,84,ხულო,9,unm,ზურაბი ხოზრევანიძე,254,0.7651,695,337,127,250,0.4849,0.1827,0.3597,5,0.0148
84009,84009,84009,84,ხულო,9,christian_democrats_2008,რამაზი ხალვაში,44,0.1325,695,337,127,250,0.4849,0.1827,0.3597,5,0.0148
84010,84010,84010,84,ხულო,10,adj2008_united_communist,ამირან ანანიძე,1,0.0033,433,318,96,260,0.7344,0.2217,0.6005,11,0.0346
84010,84010,84010,84,ხულო,10,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,65,0.2117,433,318,96,260,0.7344,0.2217,0.6005,11,0.0346
84010,84010,84010,84,ხულო,10,industry_sakartvelo,ტარიელი ნაკაიძე,4,0.013,433,318,96,260,0.7344,0.2217,0.6005,11,0.0346
84010,84010,84010,84,ხულო,10,unm,ზურაბი ხოზრევანიძე,224,0.7296,433,318,96,260,0.7344,0.2217,0.6005,11,0.0346
84010,84010,84010,84,ხულო,10,christian_democrats_2008,რამაზი ხალვაში,13,0.0423,433,318,96,260,0.7344,0.2217,0.6005,11,0.0346
84011,84011,84011,84,ხულო,11,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,20,0.0623,641,330,79,300,0.5148,0.1232,0.468,9,0.0273
84011,84011,84011,84,ხულო,11,industry_sakartvelo,ტარიელი ნაკაიძე,3,0.0093,641,330,79,300,0.5148,0.1232,0.468,9,0.0273
84011,84011,84011,84,ხულო,11,unm,ზურაბი ხოზრევანიძე,268,0.8349,641,330,79,300,0.5148,0.1232,0.468,9,0.0273
84011,84011,84011,84,ხულო,11,christian_democrats_2008,რამაზი ხალვაში,30,0.0935,641,330,79,300,0.5148,0.1232,0.468,9,0.0273
84012,84012,84012,84,ხულო,12,adj2008_united_communist,ამირან ანანიძე,5,0.0078,1047,650,107,411,0.6208,0.1022,0.3926,6,0.0092
84012,84012,84012,84,ხულო,12,adj2008_kartuli_dasi,ნადიმი ბოლქვაძე,50,0.0776,1047,650,107,411,0.6208,0.1022,0.3926,6,0.0092
84012,84012,84012,84,ხულო,12,industry_sakartvelo,ტარიელი ნაკაიძე,3,0.0047,1047,650,107,411,0.6208,0.1022,0.3926,6,0.0092
84012,84012,84012,84,ხულო,12,unm,ზურაბი ხოზრევანიძე,535,0.8307,1047,650,107,411,0.6208,0.1022,0.3926,6,0.0092
84012,84012,84012,84,ხულო,12,christian_democrats_2008,რამაზი ხალვაში,51,0.0792,1047,650,107,411,0.6208,0.1022,0.3926,6,0.0092
84013,84013,84013,84,ხულო,13,unm,ზურაბი ხოზრევანიძე,442,0.8566,834,516,182,370,0.6187,0.2182,0.4436,0,0
