"district_id","party_id","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"22","greens_geo",0,0,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","mamuli_ena",0,0,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","our_georgia",700,0.014545,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","patriots",47,0.000977,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","peoples_power",377,0.007833,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"22","strong_georgia",3303,0.068631,101962,49745,18228,38156,8258576,346,0.487878,0.178772,0.374218,1586,0.031883
"23","conservatives_geo",140,0.005734,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","free_georgia",0,0,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","gakharia",99,0.004055,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","gd",22940,0.939509,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","georgia_party",0,0,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","girchi",0,0,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","greens_geo",0,0,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","mamuli_ena",0,0,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","our_georgia",0,0,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","patriots",68,0.002785,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","peoples_power",288,0.011795,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"23","strong_georgia",882,0.036122,56625,25472,10571,20669,2944284,216,0.449837,0.186684,0.365015,1053,0.04134
"24","conservatives_geo",182,0.016178,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","free_georgia",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","gakharia",50,0.004444,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","gd",10435,0.927556,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","georgia_party",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","girchi",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","greens_geo",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","mamuli_ena",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","our_georgia",64,0.005689,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","patriots",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","peoples_power",0,0,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"24","strong_georgia",519,0.046133,23291,11780,5143,10193,1164355,195,0.505775,0.220815,0.437637,526,0.044652
"25","conservatives_geo",38,0.00473,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","free_georgia",0,0,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","gakharia",118,0.014688,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","gd",7109,0.884864,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","georgia_party",0,0,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
"25","girchi",0,0,19727,8686,3433,7231,769281,72,0.44031,0.174025,0.366553,652,0.075063
