district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
47,united_communist_2016,პაატა ხაჭაპურიძე,139,0.0062,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,industry_sakartvelo,ლაშა გვენეტაძე,910,0.0403,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,national_forum,თეა თათელიშვილი,372,0.0165,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,free_democrats,გიორგი ხაზარაძე,931,0.0412,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,gd,გენადი მარგველაშვილი,9204,0.4077,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
47,smd_only_42,ნესტან დანელია,716,0.0317,53427,23782,9500,19146,53089,338,0.4451,0.1778,0.3584,1009,0.0424
48,burjanadze_democratic,დავით წიტაიშვილი,922,0.0415,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,unm,აკაკი ბობოხიძე,6090,0.274,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,republicans_2016,ნატო ქათამაძე,722,0.0325,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,mechiauri_united,ნუგზარი უგლავა,254,0.0114,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,patriots,გრიგოლ ბახტაძე,1145,0.0515,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,labour,სამსონი გუგავა,651,0.0293,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,communist_stalinist,ბონდო გიორგაძე,29,0.0013,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,united_communist_2016,გიორგი გედენიძე,46,0.0021,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,georgia_2016,ბესიკი ადამია,69,0.0031,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,industry_sakartvelo,ნუგზარ ფალიანი,643,0.0289,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,national_forum,კახაბერი დვალიშვილი,342,0.0154,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,free_democrats,გრიგოლი გუმბერიძე,1114,0.0501,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
48,gd,დიმიტრი მხეიძე,10196,0.4588,54432,23359,9055,18548,54064,368,0.4291,0.1664,0.3408,972,0.0416
49,burchuladze,ზვიადი ბაღდავაძე,817,0.0396,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,unm,გიორგი წერეთელი,7748,0.376,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,patriots,გიორგი წულაია,1463,0.071,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,labour,ირაკლი კიკვაძე,636,0.0309,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
49,communist_stalinist,არჩილი მურცხვალაძე,45,0.0022,55364,21895,9333,17339,54556,808,0.3955,0.1686,0.3132,997,0.0455
