"district_id","party_id","party_num","name_ka","round","votes","vote_share","registered","voted","voted_noon","voted_5pm","main_list","special_list","turnout_pct","noon_pct","five_pct","invalid_ballots","invalid_pct"
"3","initiative_group","42","ალექსანდრე ელისაშვილი",1,69803,0.174765,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","labour","10","გიორგი გუგავა",1,3842,0.009619,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","national_democrats","11","დავით შუკაკიძე",1,201,0.000503,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","patriots","8","ირმა ინაშვილი",1,12070,0.03022,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","progressive_democratic_2016","39","ლაშა სტურუა",1,396,0.000991,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","traditionalists","18","ნიკოლოზ სანებლიძე",1,196,0.000491,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","unm","5","ზაალ უდუმაშვილი",1,66259,0.165892,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"3","vashadze_2017","27","გიორგი ვაშაძე",1,7800,0.019529,951159,411847,139402,326702,943423,7736,0.432995,0.14656,0.343478,11260,0.02734
"30","european_georgia","2","დიმიტრი გორგაძე",1,938,0.058016,39956,16919,5641,13352,39752,204,0.423441,0.14118,0.334168,720,0.042556
"30","gd","41","მანუჩარ მერებაშვილი",1,10471,0.647637,39956,16919,5641,13352,39752,204,0.423441,0.14118,0.334168,720,0.042556
"30","patriots","8","მამუკა ბექაური",1,1700,0.105146,39956,16919,5641,13352,39752,204,0.423441,0.14118,0.334168,720,0.042556
"30","republicans_2016","6","ნათია ბახტაძე",1,323,0.019978,39956,16919,5641,13352,39752,204,0.423441,0.14118,0.334168,720,0.042556
"30","traditionalists","18","ნუგზარი გაგუა",1,98,0.006061,39956,16919,5641,13352,39752,204,0.423441,0.14118,0.334168,720,0.042556
"30","unm","5","ალექსანდრე შაქარაშვილი",1,2638,0.163162,39956,16919,5641,13352,39752,204,0.423441,0.14118,0.334168,720,0.042556
"32","burjanadze_democratic","3","იოსებ სოსიაშვილი",1,1495,0.035655,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","communist_stalinist","37","ალიკო ლურსმანაშვილი",1,393,0.009373,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","european_georgia","2","დავით მახნიაშვილი",1,3991,0.095182,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","free_democrats","20","დავით ონიაშვილი",1,4908,0.117052,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","gd","41","კონსტანტინე თავზარაშვილი",1,22847,0.544884,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","labour","10","თამარ ზურაბაშვილი",1,1086,0.0259,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","peoples_power_2016","38","ნანა ხიზანიშვილი",1,340,0.008109,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
"32","unm","5","რევაზი კახნიაშვილი",1,6679,0.159289,110898,44468,14305,33195,110174,724,0.400981,0.128992,0.299329,2420,0.054421
