precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
5453020,54.53.22,54,53,22,5453020,major54_2018_23,მამუკა ტუსკაძე,6,0.0076,1298,813,361,741,0.6263,0.2781,0.5709,19,0.0234
5453020,54.53.22,54,53,22,5453020,major54_2018_41,გივი ჭიჭინაძე,557,0.7015,1298,813,361,741,0.6263,0.2781,0.5709,19,0.0234
5453020,54.53.22,54,53,22,5453020,major54_2018_42,ვასილ კოპალიანი,6,0.0076,1298,813,361,741,0.6263,0.2781,0.5709,19,0.0234
5453020,54.53.23,54,53,23,5453020,major54_2018_2,გიორგი უგულავა,152,0.3004,805,518,195,455,0.6435,0.2422,0.5652,12,0.0232
5453020,54.53.23,54,53,23,5453020,major54_2018_17,გიორგი ლილუაშვილი,1,0.002,805,518,195,455,0.6435,0.2422,0.5652,12,0.0232
5453020,54.53.23,54,53,23,5453020,major54_2018_21,ზურაბ ქართველიშვილი,0,0,805,518,195,455,0.6435,0.2422,0.5652,12,0.0232
5453020,54.53.23,54,53,23,5453020,major54_2018_23,მამუკა ტუსკაძე,6,0.0119,805,518,195,455,0.6435,0.2422,0.5652,12,0.0232
5453020,54.53.23,54,53,23,5453020,major54_2018_41,გივი ჭიჭინაძე,341,0.6739,805,518,195,455,0.6435,0.2422,0.5652,12,0.0232
5453020,54.53.23,54,53,23,5453020,major54_2018_42,ვასილ კოპალიანი,6,0.0119,805,518,195,455,0.6435,0.2422,0.5652,12,0.0232
5453020,54.53.24,54,53,24,5453020,major54_2018_2,გიორგი უგულავა,179,0.2925,1073,632,265,516,0.589,0.247,0.4809,19,0.0301
5453020,54.53.24,54,53,24,5453020,major54_2018_17,გიორგი ლილუაშვილი,3,0.0049,1073,632,265,516,0.589,0.247,0.4809,19,0.0301
5453020,54.53.24,54,53,24,5453020,major54_2018_21,ზურაბ ქართველიშვილი,2,0.0033,1073,632,265,516,0.589,0.247,0.4809,19,0.0301
5453020,54.53.24,54,53,24,5453020,major54_2018_23,მამუკა ტუსკაძე,16,0.0261,1073,632,265,516,0.589,0.247,0.4809,19,0.0301
