precinct_id,district_id,district_name_en,precinct_number,party_id,votes,vote_share,registered,voted,voted_noon,voted_5pm,main_list,special_list,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
5075,5,Isani,75,maisashvili,7,0.011986,1476,609,180,530,1459,43,0.412602,0.121951,0.359079,2,0.003284
5075,5,Isani,75,sarishvili_chanturia,1,0.001712,1476,609,180,530,1459,43,0.412602,0.121951,0.359079,2,0.003284
5076,5,Isani,76,gachechiladze,30,0.38961,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
5076,5,Isani,76,saakashvili,20,0.25974,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
5076,5,Isani,76,patarkatsishvili,15,0.194805,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
5076,5,Isani,76,natelashvili,7,0.090909,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
5076,5,Isani,76,gamkrelidze,4,0.051948,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
5076,5,Isani,76,maisashvili,1,0.012987,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
5076,5,Isani,76,sarishvili_chanturia,0,0,1431,120,22,84,1376,55,0.083857,0.015374,0.0587,0,0
6001,6,Samgori,1,saakashvili,229,0.384228,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6001,6,Samgori,1,gachechiladze,224,0.375839,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6001,6,Samgori,1,patarkatsishvili,59,0.098993,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6001,6,Samgori,1,natelashvili,50,0.083893,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6001,6,Samgori,1,gamkrelidze,24,0.040268,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6001,6,Samgori,1,maisashvili,7,0.011745,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6001,6,Samgori,1,sarishvili_chanturia,3,0.005034,1385,602,181,500,1354,53,0.434657,0.130686,0.361011,6,0.009967
6002,6,Samgori,2,gachechiladze,212,0.397004,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6002,6,Samgori,2,saakashvili,188,0.35206,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6002,6,Samgori,2,natelashvili,59,0.110487,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6002,6,Samgori,2,patarkatsishvili,51,0.095506,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6002,6,Samgori,2,gamkrelidze,20,0.037453,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6002,6,Samgori,2,maisashvili,2,0.003745,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6002,6,Samgori,2,sarishvili_chanturia,2,0.003745,1280,549,151,500,1255,45,0.428906,0.117969,0.390625,15,0.027322
6003,6,Samgori,3,gachechiladze,228,0.393782,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6003,6,Samgori,3,saakashvili,213,0.367876,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6003,6,Samgori,3,patarkatsishvili,70,0.120898,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6003,6,Samgori,3,natelashvili,51,0.088083,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6003,6,Samgori,3,gamkrelidze,15,0.025907,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6003,6,Samgori,3,sarishvili_chanturia,2,0.003454,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6003,6,Samgori,3,maisashvili,0,0,1289,582,152,452,1245,62,0.451513,0.117921,0.350659,2,0.003436
6004,6,Samgori,4,saakashvili,190,0.420354,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6004,6,Samgori,4,gachechiladze,178,0.393805,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6004,6,Samgori,4,patarkatsishvili,34,0.075221,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6004,6,Samgori,4,natelashvili,31,0.068584,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6004,6,Samgori,4,gamkrelidze,15,0.033186,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6004,6,Samgori,4,maisashvili,3,0.006637,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6004,6,Samgori,4,sarishvili_chanturia,1,0.002212,1137,455,170,400,1105,32,0.400176,0.149516,0.351803,3,0.006593
6005,6,Samgori,5,gachechiladze,240,0.424779,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6005,6,Samgori,5,saakashvili,201,0.355752,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6005,6,Samgori,5,patarkatsishvili,45,0.079646,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6005,6,Samgori,5,natelashvili,45,0.079646,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6005,6,Samgori,5,gamkrelidze,24,0.042478,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6005,6,Samgori,5,maisashvili,7,0.012389,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6005,6,Samgori,5,sarishvili_chanturia,3,0.00531,1257,574,176,463,1232,35,0.456643,0.140016,0.368337,7,0.012195
6006,6,Samgori,6,gachechiladze,203,0.38447,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6006,6,Samgori,6,saakashvili,152,0.287879,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6006,6,Samgori,6,patarkatsishvili,68,0.128788,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6006,6,Samgori,6,natelashvili,57,0.107955,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6006,6,Samgori,6,gamkrelidze,34,0.064394,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6006,6,Samgori,6,maisashvili,14,0.026515,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6006,6,Samgori,6,sarishvili_chanturia,0,0,1212,544,163,465,1188,52,0.448845,0.134488,0.383663,16,0.029412
6007,6,Samgori,7,gachechiladze,201,0.450673,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6007,6,Samgori,7,saakashvili,120,0.269058,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6007,6,Samgori,7,natelashvili,48,0.107623,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6007,6,Samgori,7,patarkatsishvili,45,0.100897,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6007,6,Samgori,7,gamkrelidze,25,0.056054,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6007,6,Samgori,7,maisashvili,7,0.015695,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6007,6,Samgori,7,sarishvili_chanturia,0,0,1011,452,157,405,977,44,0.447082,0.155292,0.400593,3,0.006637
6008,6,Samgori,8,gachechiladze,260,0.431177,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6008,6,Samgori,8,saakashvili,210,0.348259,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6008,6,Samgori,8,natelashvili,53,0.087894,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6008,6,Samgori,8,patarkatsishvili,37,0.06136,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6008,6,Samgori,8,gamkrelidze,29,0.048093,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6008,6,Samgori,8,maisashvili,11,0.018242,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6008,6,Samgori,8,sarishvili_chanturia,3,0.004975,1311,614,164,523,1274,63,0.468345,0.125095,0.398932,9,0.014658
6009,6,Samgori,9,gachechiladze,195,0.380859,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6009,6,Samgori,9,saakashvili,188,0.367188,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6009,6,Samgori,9,natelashvili,55,0.107422,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6009,6,Samgori,9,patarkatsishvili,40,0.078125,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6009,6,Samgori,9,gamkrelidze,26,0.050781,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6009,6,Samgori,9,maisashvili,7,0.013672,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6009,6,Samgori,9,sarishvili_chanturia,1,0.001953,1267,519,144,451,1217,50,0.409629,0.113654,0.355959,7,0.013487
6010,6,Samgori,10,gachechiladze,175,0.363825,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6010,6,Samgori,10,saakashvili,169,0.351351,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6010,6,Samgori,10,natelashvili,53,0.110187,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6010,6,Samgori,10,patarkatsishvili,39,0.081081,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6010,6,Samgori,10,gamkrelidze,34,0.070686,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6010,6,Samgori,10,maisashvili,9,0.018711,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6010,6,Samgori,10,sarishvili_chanturia,2,0.004158,1199,509,130,422,1168,47,0.42452,0.108424,0.35196,2,0.003929
6011,6,Samgori,11,gachechiladze,167,0.399522,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6011,6,Samgori,11,saakashvili,139,0.332536,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6011,6,Samgori,11,natelashvili,54,0.129187,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6011,6,Samgori,11,patarkatsishvili,39,0.093301,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6011,6,Samgori,11,gamkrelidze,14,0.033493,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6011,6,Samgori,11,maisashvili,4,0.009569,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6011,6,Samgori,11,sarishvili_chanturia,1,0.002392,1076,450,137,390,1058,18,0.418216,0.127323,0.362454,0,0
6012,6,Samgori,12,gachechiladze,217,0.409434,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6012,6,Samgori,12,saakashvili,194,0.366038,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6012,6,Samgori,12,natelashvili,50,0.09434,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6012,6,Samgori,12,patarkatsishvili,37,0.069811,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6012,6,Samgori,12,gamkrelidze,30,0.056604,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6012,6,Samgori,12,sarishvili_chanturia,2,0.003774,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6012,6,Samgori,12,maisashvili,0,0,1412,576,104,500,1376,60,0.407932,0.073654,0.354108,9,0.015625
6013,6,Samgori,13,gachechiladze,282,0.422789,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6013,6,Samgori,13,saakashvili,258,0.386807,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6013,6,Samgori,13,patarkatsishvili,53,0.07946,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6013,6,Samgori,13,natelashvili,34,0.050975,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6013,6,Samgori,13,gamkrelidze,29,0.043478,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6013,6,Samgori,13,maisashvili,10,0.014993,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6013,6,Samgori,13,sarishvili_chanturia,1,0.001499,1442,718,234,610,1405,47,0.49792,0.162275,0.423024,20,0.027855
6014,6,Samgori,14,saakashvili,208,0.368794,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6014,6,Samgori,14,gachechiladze,200,0.35461,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6014,6,Samgori,14,patarkatsishvili,56,0.099291,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6014,6,Samgori,14,natelashvili,56,0.099291,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6014,6,Samgori,14,gamkrelidze,29,0.051418,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6014,6,Samgori,14,maisashvili,15,0.026596,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6014,6,Samgori,14,sarishvili_chanturia,0,0,1359,570,196,495,1331,48,0.419426,0.144224,0.364238,6,0.010526
6015,6,Samgori,15,gachechiladze,233,0.418312,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6015,6,Samgori,15,saakashvili,190,0.341113,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6015,6,Samgori,15,patarkatsishvili,51,0.091562,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6015,6,Samgori,15,natelashvili,47,0.084381,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6015,6,Samgori,15,gamkrelidze,25,0.044883,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6015,6,Samgori,15,maisashvili,10,0.017953,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6015,6,Samgori,15,sarishvili_chanturia,1,0.001795,1251,562,172,480,1229,44,0.449241,0.13749,0.383693,2,0.003559
6016,6,Samgori,16,gachechiladze,205,0.378928,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6016,6,Samgori,16,saakashvili,191,0.35305,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6016,6,Samgori,16,patarkatsishvili,53,0.097967,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6016,6,Samgori,16,natelashvili,53,0.097967,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6016,6,Samgori,16,gamkrelidze,23,0.042514,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6016,6,Samgori,16,maisashvili,16,0.029575,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6016,6,Samgori,16,sarishvili_chanturia,0,0,1292,595,205,518,1249,65,0.460526,0.158669,0.400929,9,0.015126
6017,6,Samgori,17,saakashvili,265,0.412773,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6017,6,Samgori,17,gachechiladze,204,0.317757,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6017,6,Samgori,17,natelashvili,75,0.116822,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6017,6,Samgori,17,patarkatsishvili,49,0.076324,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6017,6,Samgori,17,gamkrelidze,37,0.057632,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6017,6,Samgori,17,maisashvili,10,0.015576,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6017,6,Samgori,17,sarishvili_chanturia,2,0.003115,1584,654,220,555,1552,62,0.412879,0.138889,0.350379,11,0.01682
6018,6,Samgori,18,saakashvili,223,0.390543,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6018,6,Samgori,18,gachechiladze,206,0.360771,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6018,6,Samgori,18,natelashvili,55,0.096322,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6018,6,Samgori,18,patarkatsishvili,51,0.089317,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6018,6,Samgori,18,gamkrelidze,29,0.050788,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6018,6,Samgori,18,maisashvili,6,0.010508,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6018,6,Samgori,18,sarishvili_chanturia,1,0.001751,1435,610,216,496,1391,44,0.425087,0.150523,0.345645,6,0.009836
6019,6,Samgori,19,gachechiladze,249,0.420608,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6019,6,Samgori,19,saakashvili,198,0.334459,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6019,6,Samgori,19,natelashvili,53,0.089527,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6019,6,Samgori,19,patarkatsishvili,50,0.084459,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6019,6,Samgori,19,gamkrelidze,38,0.064189,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6019,6,Samgori,19,maisashvili,3,0.005068,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6019,6,Samgori,19,sarishvili_chanturia,1,0.001689,1572,626,216,520,1554,46,0.398219,0.137405,0.330789,12,0.019169
6020,6,Samgori,20,gachechiladze,250,0.393701,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6020,6,Samgori,20,saakashvili,220,0.346457,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6020,6,Samgori,20,patarkatsishvili,63,0.099213,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6020,6,Samgori,20,natelashvili,57,0.089764,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6020,6,Samgori,20,gamkrelidze,36,0.056693,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6020,6,Samgori,20,maisashvili,7,0.011024,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6020,6,Samgori,20,sarishvili_chanturia,2,0.00315,1606,672,199,578,1563,43,0.418431,0.12391,0.3599,4,0.005952
6021,6,Samgori,21,gachechiladze,203,0.353659,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6021,6,Samgori,21,saakashvili,183,0.318815,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6021,6,Samgori,21,natelashvili,80,0.139373,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6021,6,Samgori,21,patarkatsishvili,72,0.125436,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6021,6,Samgori,21,gamkrelidze,32,0.055749,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6021,6,Samgori,21,maisashvili,3,0.005226,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6021,6,Samgori,21,sarishvili_chanturia,1,0.001742,1547,586,177,522,1520,57,0.378798,0.114415,0.337427,11,0.018771
6022,6,Samgori,22,gachechiladze,292,0.455538,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6022,6,Samgori,22,saakashvili,225,0.351014,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6022,6,Samgori,22,natelashvili,45,0.070203,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6022,6,Samgori,22,patarkatsishvili,44,0.068643,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6022,6,Samgori,22,gamkrelidze,24,0.037441,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6022,6,Samgori,22,maisashvili,10,0.015601,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6022,6,Samgori,22,sarishvili_chanturia,1,0.00156,1493,642,205,563,1453,48,0.430007,0.137307,0.377093,1,0.001558
6023,6,Samgori,23,saakashvili,205,0.370705,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6023,6,Samgori,23,gachechiladze,197,0.356239,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6023,6,Samgori,23,patarkatsishvili,64,0.115732,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6023,6,Samgori,23,natelashvili,57,0.103074,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6023,6,Samgori,23,gamkrelidze,27,0.048825,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6023,6,Samgori,23,maisashvili,3,0.005425,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6023,6,Samgori,23,sarishvili_chanturia,0,0,1366,561,215,437,1343,39,0.410688,0.157394,0.319912,8,0.01426
6024,6,Samgori,24,gachechiladze,238,0.413194,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6024,6,Samgori,24,saakashvili,200,0.347222,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6024,6,Samgori,24,patarkatsishvili,54,0.09375,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6024,6,Samgori,24,natelashvili,50,0.086806,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6024,6,Samgori,24,gamkrelidze,27,0.046875,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6024,6,Samgori,24,maisashvili,6,0.010417,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6024,6,Samgori,24,sarishvili_chanturia,1,0.001736,1280,581,181,480,1255,53,0.453906,0.141406,0.375,5,0.008606
6025,6,Samgori,25,gachechiladze,216,0.4,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6025,6,Samgori,25,saakashvili,173,0.32037,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6025,6,Samgori,25,patarkatsishvili,64,0.118519,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6025,6,Samgori,25,natelashvili,54,0.1,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6025,6,Samgori,25,gamkrelidze,22,0.040741,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6025,6,Samgori,25,maisashvili,9,0.016667,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6025,6,Samgori,25,sarishvili_chanturia,2,0.003704,1247,550,180,470,1227,36,0.441059,0.144346,0.376905,9,0.016364
6026,6,Samgori,26,gachechiladze,246,0.403279,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6026,6,Samgori,26,saakashvili,229,0.37541,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6026,6,Samgori,26,patarkatsishvili,49,0.080328,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6026,6,Samgori,26,natelashvili,49,0.080328,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6026,6,Samgori,26,gamkrelidze,26,0.042623,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6026,6,Samgori,26,maisashvili,10,0.016393,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6026,6,Samgori,26,sarishvili_chanturia,1,0.001639,1426,643,175,528,1394,44,0.450912,0.122721,0.370266,32,0.049767
6027,6,Samgori,27,gachechiladze,283,0.405444,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6027,6,Samgori,27,saakashvili,228,0.326648,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6027,6,Samgori,27,patarkatsishvili,74,0.106017,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6027,6,Samgori,27,natelashvili,60,0.08596,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6027,6,Samgori,27,gamkrelidze,32,0.045845,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6027,6,Samgori,27,maisashvili,20,0.028653,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6027,6,Samgori,27,sarishvili_chanturia,1,0.001433,1546,714,235,656,1500,46,0.461837,0.152005,0.424321,5,0.007003
6028,6,Samgori,28,gachechiladze,232,0.4,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6028,6,Samgori,28,saakashvili,211,0.363793,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6028,6,Samgori,28,patarkatsishvili,71,0.122414,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6028,6,Samgori,28,natelashvili,41,0.07069,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6028,6,Samgori,28,gamkrelidze,21,0.036207,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6028,6,Samgori,28,maisashvili,2,0.003448,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6028,6,Samgori,28,sarishvili_chanturia,2,0.003448,1394,647,195,580,1331,93,0.464132,0.139885,0.416069,0,0
6029,6,Samgori,29,gachechiladze,181,0.395197,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6029,6,Samgori,29,saakashvili,165,0.360262,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6029,6,Samgori,29,patarkatsishvili,40,0.087336,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6029,6,Samgori,29,natelashvili,37,0.080786,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6029,6,Samgori,29,gamkrelidze,26,0.056769,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6029,6,Samgori,29,maisashvili,7,0.015284,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6029,6,Samgori,29,sarishvili_chanturia,2,0.004367,1205,543,186,460,1117,108,0.450622,0.154357,0.381743,0,0
6030,6,Samgori,30,gachechiladze,267,0.374474,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6030,6,Samgori,30,saakashvili,267,0.374474,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6030,6,Samgori,30,patarkatsishvili,78,0.109397,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6030,6,Samgori,30,natelashvili,62,0.086957,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6030,6,Samgori,30,gamkrelidze,30,0.042076,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6030,6,Samgori,30,maisashvili,6,0.008415,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6030,6,Samgori,30,sarishvili_chanturia,3,0.004208,1452,719,248,610,1390,86,0.495179,0.170799,0.42011,6,0.008345
6031,6,Samgori,31,gachechiladze,309,0.417568,1472,751,237,675,1409,63,0.51019,0.161005,0.45856,11,0.014647
6031,6,Samgori,31,saakashvili,249,0.336486,1472,751,237,675,1409,63,0.51019,0.161005,0.45856,11,0.014647
6031,6,Samgori,31,patarkatsishvili,67,0.090541,1472,751,237,675,1409,63,0.51019,0.161005,0.45856,11,0.014647
6031,6,Samgori,31,natelashvili,66,0.089189,1472,751,237,675,1409,63,0.51019,0.161005,0.45856,11,0.014647
6031,6,Samgori,31,gamkrelidze,34,0.045946,1472,751,237,675,1409,63,0.51019,0.161005,0.45856,11,0.014647
