precinct_id,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
79007,79007,conservatives,ვლადიმერ ურუშაძე,6,0.009,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,georgian_march,მიხეილ მახარაძე,1,0.0015,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,lelo,გენადი თებიძე,26,0.0391,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79007,79007,face_plus,თენგიზ რუხაძე,2,0.003,1181,686,181,547,0.5809,0.1533,0.4632,21,0.0306
79008,79008,european_georgia,ვახტანგ კალოიანი,63,0.1028,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,democratic_movement,გიორგი ცინცქილაძე,8,0.0131,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,tribuna,შალვა მაღრაძე,4,0.0065,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,unm,გიორგი კირთაძე,137,0.2235,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,patriots,ჯუმბერ ტაკიძე,13,0.0212,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,labour,მარიამი გურგენიძე,1,0.0016,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,victorious_georgia,კახაბერ სირაბიძე,3,0.0049,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,alliance,გოჩა გუგუნავა,28,0.0457,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,free_georgia,სულიკო მიქელაძე,1,0.0016,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,citizens,გიორგი მასალკინი,13,0.0212,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,justice,მირიან პაპუნიძე,7,0.0114,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,agmashenebeli,ბექა დიასამიძე,13,0.0212,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,gd,ტიტე აროშიძე,268,0.4372,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,georgian_idea,ირაკლი ცეცხლაძე,7,0.0114,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,conservatives,ვლადიმერ ურუშაძე,3,0.0049,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,georgian_march,მიხეილ მახარაძე,5,0.0082,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,lelo,გენადი თებიძე,37,0.0604,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79008,79008,face_plus,თენგიზ რუხაძე,2,0.0033,1166,639,184,537,0.548,0.1578,0.4605,26,0.0407
79009,79009,european_georgia,ვახტანგ კალოიანი,39,0.0541,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,democratic_movement,გიორგი ცინცქილაძე,12,0.0166,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,tribuna,შალვა მაღრაძე,1,0.0014,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,unm,გიორგი კირთაძე,177,0.2455,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,patriots,ჯუმბერ ტაკიძე,21,0.0291,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,labour,მარიამი გურგენიძე,9,0.0125,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,georgian_choice,რუსლან სალაძე,1,0.0014,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,victorious_georgia,კახაბერ სირაბიძე,1,0.0014,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,alliance,გოჩა გუგუნავა,9,0.0125,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,free_georgia,სულიკო მიქელაძე,2,0.0028,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,citizens,გიორგი მასალკინი,35,0.0485,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,justice,მირიან პაპუნიძე,2,0.0028,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,agmashenebeli,ბექა დიასამიძე,28,0.0388,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,gd,ტიტე აროშიძე,347,0.4813,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,georgian_idea,ირაკლი ცეცხლაძე,2,0.0028,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,conservatives,ვლადიმერ ურუშაძე,4,0.0055,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,georgian_march,მიხეილ მახარაძე,3,0.0042,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,lelo,გენადი თებიძე,26,0.0361,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79009,79009,face_plus,თენგიზ რუხაძე,2,0.0028,1356,755,206,554,0.5568,0.1519,0.4086,18,0.0238
79010,79010,european_georgia,ვახტანგ კალოიანი,51,0.0561,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,democratic_movement,გიორგი ცინცქილაძე,18,0.0198,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,tribuna,შალვა მაღრაძე,1,0.0011,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,unm,გიორგი კირთაძე,261,0.2871,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,patriots,ჯუმბერ ტაკიძე,35,0.0385,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,labour,მარიამი გურგენიძე,3,0.0033,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,victorious_georgia,კახაბერ სირაბიძე,1,0.0011,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,alliance,გოჩა გუგუნავა,27,0.0297,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,free_georgia,სულიკო მიქელაძე,2,0.0022,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,citizens,გიორგი მასალკინი,26,0.0286,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,justice,მირიან პაპუნიძე,1,0.0011,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,agmashenebeli,ბექა დიასამიძე,37,0.0407,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,gd,ტიტე აროშიძე,375,0.4125,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,georgian_idea,ირაკლი ცეცხლაძე,10,0.011,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,conservatives,ვლადიმერ ურუშაძე,9,0.0099,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,georgian_march,მიხეილ მახარაძე,1,0.0011,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,lelo,გენადი თებიძე,50,0.055,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79010,79010,face_plus,თენგიზ რუხაძე,1,0.0011,1642,946,328,798,0.5761,0.1998,0.486,35,0.037
79011,79011,european_georgia,ვახტანგ კალოიანი,20,0.0239,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,democratic_movement,გიორგი ცინცქილაძე,31,0.037,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,tribuna,შალვა მაღრაძე,1,0.0012,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,unm,გიორგი კირთაძე,263,0.3142,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,patriots,ჯუმბერ ტაკიძე,42,0.0502,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
79011,79011,labour,მარიამი გურგენიძე,3,0.0036,1624,863,270,691,0.5314,0.1663,0.4255,24,0.0278
