precinct_id,precinct_key,smd,dd,pp,district_id,party_id,name_ka,votes,vote_share,registered,voted,voted_noon,voted_5pm,turnout_pct,noon_pct,five_pct,invalid_ballots,invalid_pct
101005,1.1.5,1,1,5,101005,mtatsminda_2019_43,კობა დავითაშვილი,15,0.0317,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_44,სოფიო ხორგუანი,13,0.0275,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_45,გრიგოლ გეგელია,15,0.0317,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_46,იოსებ კობერიძე,1,0.0021,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101005,1.1.5,1,1,5,101005,mtatsminda_2019_47,თამარ ალფაიძე,0,0,1553,482,113,363,0.3104,0.0728,0.2337,9,0.0187
101006,1.1.6,1,1,6,101006,mtatsminda_2019_4,ნიტა სიხარულიძე,2,0.0038,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_9,გიორგი ანდრიაძე,6,0.0113,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_13,შალვა შავგულიძე,175,0.3289,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_17,გიორგი ლილუაშვილი,0,0,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_21,გიორგი შალიკაშვილი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
101006,1.1.6,1,1,6,101006,mtatsminda_2019_23,თებეა თენგიანი,1,0.0019,1486,549,171,432,0.3694,0.1151,0.2907,16,0.0291
