precinct_id,district_id,vote_type,district_name_en,precinct_number,registered,voted,turnout_pct,voted_noon,voted_5pm,main_list,special_list,noon_pct,five_pct,invalid_ballots,invalid_pct
60004,60,pr,Ozurgeti,4,1450,768,0.529655,220,672,1433,35,0.151724,0.463448,7,0.009115
60005,60,pr,Ozurgeti,5,1130,549,0.485841,165,509,1101,33,0.146018,0.450442,5,0.009107
60006,60,pr,Ozurgeti,6,1127,633,0.561668,147,594,1084,71,0.130435,0.527063,15,0.023697
60007,60,pr,Ozurgeti,7,1701,791,0.465021,188,653,1651,52,0.110523,0.383892,8,0.010114
60008,60,pr,Ozurgeti,8,1515,734,0.484488,198,606,1449,70,0.130693,0.4,19,0.025886
60009,60,pr,Ozurgeti,9,1175,627,0.533617,157,492,1107,74,0.133617,0.418723,15,0.023923
60010,60,pr,Ozurgeti,10,863,508,0.588644,155,425,800,65,0.179606,0.492468,14,0.027559
60011,60,pr,Ozurgeti,11,1524,830,0.544619,320,795,1426,98,0.209974,0.521654,56,0.06747
60012,60,pr,Ozurgeti,12,1245,748,0.600803,177,561,1193,52,0.142169,0.450602,14,0.018717
60013,60,pr,Ozurgeti,13,1738,1117,0.642693,330,1005,1706,32,0.189873,0.578251,3,0.002686
60014,60,pr,Ozurgeti,14,631,450,0.713154,130,441,605,26,0.206022,0.698891,5,0.011111
60015,60,pr,Ozurgeti,15,355,248,0.698592,108,240,333,22,0.304225,0.676056,6,0.024194
60016,60,pr,Ozurgeti,16,1882,1329,0.706164,250,920,1801,81,0.132837,0.488842,17,0.012792
60017,60,pr,Ozurgeti,17,809,453,0.559951,119,365,801,10,0.147095,0.451174,6,0.013245
60018,60,pr,Ozurgeti,18,307,215,0.700326,63,206,275,32,0.205212,0.67101,2,0.009302
60019,60,pr,Ozurgeti,19,973,539,0.553957,170,437,963,10,0.174717,0.449126,3,0.005566
60020,60,pr,Ozurgeti,20,1050,610,0.580952,160,500,1016,34,0.152381,0.47619,4,0.006557
60021,60,pr,Ozurgeti,21,752,470,0.625,90,400,712,42,0.119681,0.531915,6,0.012766
60022,60,pr,Ozurgeti,22,510,304,0.596078,107,246,497,17,0.209804,0.482353,6,0.019737
60023,60,pr,Ozurgeti,23,1521,914,0.60092,315,652,1509,16,0.207101,0.428665,13,0.014223
60024,60,pr,Ozurgeti,24,1867,1034,0.55383,314,830,1868,1,0.168184,0.444563,15,0.014507
60025,60,pr,Ozurgeti,25,1315,748,0.568821,213,608,1283,32,0.161977,0.462357,10,0.013369
60026,60,pr,Ozurgeti,26,747,443,0.593039,130,423,727,20,0.174029,0.566265,14,0.031603
60027,60,pr,Ozurgeti,27,666,359,0.539039,89,289,656,12,0.133634,0.433934,7,0.019499
60028,60,pr,Ozurgeti,28,507,328,0.646943,137,293,489,20,0.270217,0.577909,3,0.009146
60029,60,pr,Ozurgeti,29,796,523,0.657035,163,445,791,5,0.204774,0.559045,6,0.011472
60030,60,pr,Ozurgeti,30,1228,658,0.535831,225,560,1215,13,0.183225,0.456026,8,0.012158
60031,60,pr,Ozurgeti,31,1264,724,0.572785,182,648,1226,38,0.143987,0.512658,4,0.005525
60032,60,pr,Ozurgeti,32,979,623,0.636364,200,520,930,49,0.20429,0.531154,10,0.016051
60033,60,pr,Ozurgeti,33,1510,948,0.627815,266,835,1476,36,0.176159,0.55298,17,0.017932
60034,60,pr,Ozurgeti,34,1261,723,0.573354,232,639,1248,15,0.183981,0.506741,3,0.004149
60035,60,pr,Ozurgeti,35,1420,758,0.533803,180,550,1417,5,0.126761,0.387324,8,0.010554
60036,60,pr,Ozurgeti,36,650,392,0.603077,112,353,618,40,0.172308,0.543077,2,0.005102
60037,60,pr,Ozurgeti,37,389,389,1,108,379,883,16,0.277635,0.974293,6,0.015424
60038,60,pr,Ozurgeti,38,680,375,0.551471,76,315,671,9,0.111765,0.463235,7,0.018667
60039,60,pr,Ozurgeti,39,927,552,0.595469,160,451,921,6,0.1726,0.486516,13,0.023551
60040,60,pr,Ozurgeti,40,1429,653,0.456963,178,550,1372,61,0.124563,0.384885,3,0.004594
60041,60,pr,Ozurgeti,41,2054,994,0.483934,268,773,1984,70,0.130477,0.376339,4,0.004024
60042,60,pr,Ozurgeti,42,1362,607,0.445668,190,500,1313,49,0.139501,0.367107,5,0.008237
60043,60,pr,Ozurgeti,43,1515,903,0.59604,326,749,1500,15,0.215182,0.494389,13,0.014396
60044,60,pr,Ozurgeti,44,825,521,0.631515,155,436,814,11,0.187879,0.528485,9,0.017274
60045,60,pr,Ozurgeti,45,1168,717,0.61387,225,610,1164,4,0.192637,0.52226,6,0.008368
60046,60,pr,Ozurgeti,46,579,419,0.723661,80,260,529,50,0.138169,0.44905,7,0.016706
60047,60,pr,Ozurgeti,47,945,564,0.596825,0,462,910,37,0,0.488889,5,0.008865
60048,60,pr,Ozurgeti,48,1808,706,0.390487,184,625,1794,20,0.10177,0.345686,13,0.018414
60049,60,pr,Ozurgeti,49,1738,739,0.425201,215,585,1706,32,0.123705,0.336594,8,0.010825
60050,60,pr,Ozurgeti,50,848,478,0.563679,110,391,837,17,0.129717,0.461085,9,0.018828
60051,60,pr,Ozurgeti,51,733,409,0.557981,129,335,707,32,0.175989,0.457026,9,0.022005
60052,60,pr,Ozurgeti,52,1509,955,0.632869,266,797,1493,16,0.176276,0.528164,29,0.030366
60053,60,pr,Ozurgeti,53,853,544,0.637749,156,450,846,7,0.182884,0.52755,6,0.011029
60054,60,pr,Ozurgeti,54,980,527,0.537755,165,420,969,15,0.168367,0.428571,6,0.011385
60055,60,pr,Ozurgeti,55,1215,575,0.473251,172,517,1193,36,0.141564,0.425514,13,0.022609
60056,60,pr,Ozurgeti,56,1232,578,0.469156,179,513,1191,47,0.145292,0.416396,11,0.019031
60057,60,pr,Ozurgeti,57,814,436,0.535627,112,400,800,18,0.137592,0.4914,6,0.013761
61001,61,pr,Lanchkhuti,1,1213,678,0.558945,235,558,1199,40,0.193735,0.460016,13,0.019174
61002,61,pr,Lanchkhuti,2,1660,901,0.542771,282,834,1600,80,0.16988,0.50241,13,0.014428
61003,61,pr,Lanchkhuti,3,1233,749,0.607461,188,642,1211,40,0.152474,0.520681,9,0.012016
61004,61,pr,Lanchkhuti,4,1075,633,0.588837,165,525,1049,38,0.153488,0.488372,0,0
61005,61,pr,Lanchkhuti,5,407,265,0.651106,70,221,395,14,0.17199,0.542998,5,0.018868
61006,61,pr,Lanchkhuti,6,655,419,0.639695,127,334,633,24,0.193893,0.509924,16,0.038186
61007,61,pr,Lanchkhuti,7,418,266,0.636364,60,160,408,10,0.143541,0.382775,4,0.015038
61008,61,pr,Lanchkhuti,8,980,615,0.627551,171,530,965,15,0.17449,0.540816,15,0.02439
61009,61,pr,Lanchkhuti,9,1012,632,0.624506,170,500,1000,16,0.167984,0.494071,6,0.009494
61010,61,pr,Lanchkhuti,10,1276,841,0.659091,154,640,1255,25,0.12069,0.501567,11,0.01308
61011,61,pr,Lanchkhuti,11,918,524,0.570806,171,427,913,5,0.186275,0.465142,15,0.028626
61012,61,pr,Lanchkhuti,12,682,445,0.652493,154,400,673,25,0.225806,0.58651,9,0.020225
61013,61,pr,Lanchkhuti,13,68,51,0.75,33,50,59,11,0.485294,0.735294,0,0
61014,61,pr,Lanchkhuti,14,428,274,0.640187,90,0,411,17,0.21028,0,3,0.010949
61015,61,pr,Lanchkhuti,15,966,521,0.539337,140,440,941,35,0.144928,0.455487,4,0.007678
61016,61,pr,Lanchkhuti,16,723,424,0.586445,104,340,689,34,0.143845,0.470263,1,0.002358
61017,61,pr,Lanchkhuti,17,553,393,0.710669,113,346,524,31,0.20434,0.625678,3,0.007634
61018,61,pr,Lanchkhuti,18,831,563,0.677497,186,534,823,16,0.223827,0.642599,7,0.012433
61019,61,pr,Lanchkhuti,19,412,276,0.669903,104,236,407,17,0.252427,0.572816,5,0.018116
61020,61,pr,Lanchkhuti,20,476,314,0.659664,92,265,462,14,0.193277,0.556723,12,0.038217
61021,61,pr,Lanchkhuti,21,477,359,0.752621,80,302,466,15,0.167715,0.633124,3,0.008357
61022,61,pr,Lanchkhuti,22,734,412,0.561308,112,351,712,26,0.152589,0.478202,7,0.01699
61023,61,pr,Lanchkhuti,23,1005,594,0.591045,130,500,906,99,0.129353,0.497512,5,0.008418
61024,61,pr,Lanchkhuti,24,1168,741,0.634418,190,627,1119,53,0.162671,0.536815,11,0.014845
61025,61,pr,Lanchkhuti,25,1377,648,0.470588,184,540,1354,23,0.133624,0.392157,11,0.016975
61026,61,pr,Lanchkhuti,26,933,562,0.602358,135,440,902,31,0.144695,0.471597,19,0.033808
61027,61,pr,Lanchkhuti,27,1610,1024,0.636025,275,812,1576,40,0.170807,0.504348,17,0.016602
61028,61,pr,Lanchkhuti,28,702,420,0.598291,101,343,696,8,0.143875,0.488604,2,0.004762
61029,61,pr,Lanchkhuti,29,845,538,0.636686,176,460,825,20,0.208284,0.544379,16,0.02974
61030,61,pr,Lanchkhuti,30,368,229,0.622283,91,196,352,16,0.247283,0.532609,4,0.017467
61031,61,pr,Lanchkhuti,31,301,223,0.740864,60,220,290,11,0.199336,0.730897,2,0.008969
61032,61,pr,Lanchkhuti,32,688,447,0.649709,130,350,684,27,0.188953,0.508721,9,0.020134
61033,61,pr,Lanchkhuti,33,481,284,0.590437,85,230,472,9,0.176715,0.47817,4,0.014085
61034,61,pr,Lanchkhuti,34,343,234,0.682216,68,192,321,22,0.198251,0.559767,1,0.004274
61035,61,pr,Lanchkhuti,35,655,422,0.644275,111,351,629,30,0.169466,0.535878,3,0.007109
61036,61,pr,Lanchkhuti,36,703,440,0.625889,131,420,683,22,0.186344,0.59744,12,0.027273
61037,61,pr,Lanchkhuti,37,1433,845,0.589672,0,647,1394,57,0,0.4515,11,0.013018
62001,62,pr,Chokhatauri,1,906,583,0.643488,165,450,879,35,0.182119,0.496689,40,0.068611
62002,62,pr,Chokhatauri,2,366,246,0.672131,154,243,362,6,0.420765,0.663934,3,0.012195
62003,62,pr,Chokhatauri,3,393,282,0.717557,121,260,387,12,0.307888,0.661578,12,0.042553
62004,62,pr,Chokhatauri,4,596,361,0.605705,113,270,587,9,0.189597,0.45302,5,0.01385
62005,62,pr,Chokhatauri,5,416,274,0.658654,92,250,400,16,0.221154,0.600962,1,0.00365
62006,62,pr,Chokhatauri,6,814,516,0.633907,144,430,796,18,0.176904,0.528256,20,0.03876
62007,62,pr,Chokhatauri,7,574,373,0.649826,160,320,565,15,0.278746,0.557491,4,0.010724
62008,62,pr,Chokhatauri,8,971,570,0.587024,150,500,954,21,0.15448,0.514933,37,0.064912
62009,62,pr,Chokhatauri,9,699,437,0.625179,155,378,686,13,0.221745,0.540773,4,0.009153
62010,62,pr,Chokhatauri,10,112,94,0.839286,28,65,104,8,0.25,0.580357,0,0
62011,62,pr,Chokhatauri,11,452,276,0.610619,122,238,446,6,0.269912,0.526549,10,0.036232
62012,62,pr,Chokhatauri,12,420,278,0.661905,89,220,414,8,0.211905,0.52381,14,0.05036
62013,62,pr,Chokhatauri,13,234,158,0.675214,55,124,225,9,0.235043,0.529915,9,0.056962
62014,62,pr,Chokhatauri,14,232,152,0.655172,42,98,225,7,0.181034,0.422414,2,0.013158
62015,62,pr,Chokhatauri,15,258,228,0.883721,57,201,253,5,0.22093,0.77907,0,0
62016,62,pr,Chokhatauri,16,320,231,0.721875,80,203,316,4,0.25,0.634375,6,0.025974
62017,62,pr,Chokhatauri,17,736,536,0.728261,135,450,659,77,0.183424,0.611413,5,0.009328
62018,62,pr,Chokhatauri,18,743,501,0.674293,123,284,723,20,0.165545,0.382234,7,0.013972
62019,62,pr,Chokhatauri,19,303,185,0.610561,35,177,290,15,0.115512,0.584158,9,0.048649
62020,62,pr,Chokhatauri,20,294,196,0.666667,50,163,278,16,0.170068,0.554422,3,0.015306
62021,62,pr,Chokhatauri,21,321,189,0.588785,30,155,308,13,0.093458,0.482866,3,0.015873
62022,62,pr,Chokhatauri,22,277,169,0.610108,56,135,258,19,0.202166,0.487365,2,0.011834
62023,62,pr,Chokhatauri,23,209,155,0.741627,35,132,181,28,0.167464,0.631579,2,0.012903
62024,62,pr,Chokhatauri,24,410,247,0.602439,65,171,392,18,0.158537,0.417073,15,0.060729
62025,62,pr,Chokhatauri,25,385,214,0.555844,61,163,378,17,0.158442,0.423377,1,0.004673
62026,62,pr,Chokhatauri,26,792,475,0.599747,184,454,774,20,0.232323,0.573232,9,0.018947
62027,62,pr,Chokhatauri,27,592,385,0.650338,115,331,570,22,0.194257,0.559122,5,0.012987
62028,62,pr,Chokhatauri,28,583,380,0.651801,110,340,569,24,0.188679,0.58319,2,0.005263
62029,62,pr,Chokhatauri,29,333,212,0.636637,56,192,294,39,0.168168,0.576577,4,0.018868
62030,62,pr,Chokhatauri,30,524,336,0.641221,115,325,497,27,0.219466,0.620229,13,0.03869
62031,62,pr,Chokhatauri,31,767,508,0.662321,182,450,745,22,0.237288,0.586701,12,0.023622
62032,62,pr,Chokhatauri,32,188,127,0.675532,32,101,181,7,0.170213,0.537234,1,0.007874
62033,62,pr,Chokhatauri,33,1048,627,0.598282,180,480,1034,14,0.171756,0.458015,34,0.054226
62034,62,pr,Chokhatauri,34,472,348,0.737288,50,240,462,10,0.105932,0.508475,10,0.028736
62035,62,pr,Chokhatauri,35,658,422,0.641337,126,400,627,31,0.191489,0.607903,2,0.004739
62036,62,pr,Chokhatauri,36,413,296,0.716707,95,242,404,9,0.230024,0.585956,2,0.006757
62037,62,pr,Chokhatauri,37,177,118,0.666667,38,109,165,12,0.214689,0.615819,2,0.016949
62038,62,pr,Chokhatauri,38,840,512,0.609524,120,417,801,49,0.142857,0.496429,35,0.068359
63001,63,pr,Abasha,1,1238,602,0.486268,243,481,1206,54,0.196284,0.38853,8,0.013289
63002,63,pr,Abasha,2,835,770,0.922156,236,517,814,41,0.282635,0.619162,4,0.005195
63003,63,pr,Abasha,3,1343,748,0.556962,161,595,1274,83,0.119881,0.443038,7,0.009358
63004,63,pr,Abasha,4,622,431,0.692926,152,343,592,30,0.244373,0.551447,7,0.016241
63005,63,pr,Abasha,5,1037,633,0.610415,288,525,1015,26,0.277724,0.506268,5,0.007899
63006,63,pr,Abasha,6,828,567,0.684783,240,465,810,18,0.289855,0.561594,3,0.005291
63007,63,pr,Abasha,7,1636,910,0.556235,280,770,1609,27,0.171149,0.47066,16,0.017582
63008,63,pr,Abasha,8,971,608,0.626159,136,476,938,37,0.140062,0.490216,5,0.008224
63009,63,pr,Abasha,9,1291,675,0.522851,214,550,1276,23,0.165763,0.426026,13,0.019259
63010,63,pr,Abasha,10,607,431,0.710049,110,368,588,23,0.181219,0.60626,1,0.00232
63011,63,pr,Abasha,11,1290,1017,0.788372,304,713,1269,21,0.235659,0.552713,5,0.004916
63012,63,pr,Abasha,12,1242,883,0.71095,272,700,1236,8,0.219002,0.563607,4,0.00453
63013,63,pr,Abasha,13,795,650,0.81761,192,500,783,12,0.241509,0.628931,9,0.013846
63014,63,pr,Abasha,14,1101,820,0.744777,328,720,1049,54,0.297911,0.653951,15,0.018293
63015,63,pr,Abasha,15,605,450,0.743802,145,350,554,51,0.239669,0.578512,2,0.004444
63016,63,pr,Abasha,16,960,673,0.701042,280,510,946,26,0.291667,0.53125,8,0.011887
63017,63,pr,Abasha,17,1015,645,0.635468,293,487,1003,12,0.28867,0.479803,7,0.010853
63018,63,pr,Abasha,18,808,568,0.70297,238,470,798,10,0.294554,0.581683,3,0.005282
63019,63,pr,Abasha,19,608,410,0.674342,160,310,593,15,0.263158,0.509868,3,0.007317
63020,63,pr,Abasha,20,952,606,0.636555,251,505,923,49,0.263655,0.530462,2,0.0033
63021,63,pr,Abasha,21,1161,576,0.496124,167,467,1109,58,0.143842,0.402239,11,0.019097
63022,63,pr,Abasha,22,696,497,0.71408,241,403,700,105,0.346264,0.579023,9,0.018109
64001,64,pr,Senaki,1,1363,664,0.487161,220,558,1302,81,0.161409,0.409391,1,0.001506
64002,64,pr,Senaki,2,1098,546,0.497268,191,481,1076,40,0.173953,0.438069,3,0.005495
64003,64,pr,Senaki,3,1122,677,0.603387,270,582,1087,51,0.240642,0.518717,6,0.008863
64004,64,pr,Senaki,4,1089,620,0.56933,210,550,1056,43,0.192837,0.505051,0,0
64005,64,pr,Senaki,5,1163,1039,0.893379,210,630,1144,33,0.180567,0.541702,0,0
64006,64,pr,Senaki,6,1053,552,0.524217,169,436,1035,26,0.160494,0.414055,6,0.01087
64007,64,pr,Senaki,7,1388,724,0.521614,320,689,1335,63,0.230548,0.496398,9,0.012431
64008,64,pr,Senaki,8,1465,663,0.45256,200,601,1448,41,0.136519,0.410239,8,0.012066
64009,64,pr,Senaki,9,1405,725,0.516014,225,630,1380,33,0.160142,0.448399,14,0.01931
64010,64,pr,Senaki,10,1450,756,0.521379,220,550,1394,84,0.151724,0.37931,2,0.002646
64011,64,pr,Senaki,11,865,405,0.468208,203,368,864,27,0.234682,0.425434,3,0.007407
64012,64,pr,Senaki,12,1335,730,0.546816,252,380,1288,63,0.188764,0.284644,13,0.017808
64013,64,pr,Senaki,13,1174,531,0.4523,213,478,1144,38,0.181431,0.407155,5,0.009416
64014,64,pr,Senaki,14,3100,2836,0.914839,450,1050,4578,22,0.145161,0.33871,0,0
64015,64,pr,Senaki,15,2784,2390,0.858477,389,899,4243,47,0.139727,0.322917,46,0.019247
64016,64,pr,Senaki,16,1420,859,0.60493,217,573,1437,45,0.152817,0.403521,5,0.005821
64017,64,pr,Senaki,17,1174,830,0.706985,267,614,1143,39,0.227428,0.522998,4,0.004819
64018,64,pr,Senaki,18,1214,593,0.488468,200,470,1158,56,0.164745,0.38715,7,0.011804
64019,64,pr,Senaki,19,592,280,0.472973,137,250,580,22,0.231419,0.422297,10,0.035714
64020,64,pr,Senaki,20,1259,1138,0.903892,362,661,1238,21,0.28753,0.52502,0,0
64021,64,pr,Senaki,21,847,572,0.675325,192,446,835,16,0.226682,0.526564,14,0.024476
64022,64,pr,Senaki,22,537,338,0.629423,183,330,542,17,0.340782,0.614525,2,0.005917
64023,64,pr,Senaki,23,1022,584,0.571429,210,493,1018,6,0.205479,0.482387,47,0.080479
64024,64,pr,Senaki,24,438,383,0.874429,75,362,430,8,0.171233,0.826484,5,0.013055
64025,64,pr,Senaki,25,1429,859,0.60112,250,700,1419,26,0.174948,0.489853,10,0.011641
64026,64,pr,Senaki,26,586,426,0.726962,130,380,567,19,0.221843,0.648464,6,0.014085
64027,64,pr,Senaki,27,302,145,0.480132,75,137,290,12,0.248344,0.453642,4,0.027586
64028,64,pr,Senaki,28,949,517,0.544784,182,490,940,17,0.191781,0.516333,7,0.01354
64029,64,pr,Senaki,29,1466,800,0.545703,266,675,1422,52,0.181446,0.460437,17,0.02125
64030,64,pr,Senaki,30,670,420,0.626866,149,276,648,26,0.222388,0.41194,10,0.02381
64031,64,pr,Senaki,31,647,433,0.669243,152,370,636,13,0.23493,0.57187,12,0.027714
64032,64,pr,Senaki,32,446,306,0.686099,152,300,443,9,0.340807,0.672646,4,0.013072
64033,64,pr,Senaki,33,688,460,0.668605,153,343,678,18,0.222384,0.498547,7,0.015217
64034,64,pr,Senaki,34,576,548,0.951389,200,457,559,17,0.347222,0.793403,2,0.00365
64035,64,pr,Senaki,35,773,730,0.944373,150,370,764,9,0.194049,0.478655,5,0.006849
64036,64,pr,Senaki,36,1259,760,0.603654,0,660,1180,6,0,0.524226,15,0.019737
64037,64,pr,Senaki,37,1045,462,0.442105,170,370,1022,23,0.162679,0.354067,11,0.02381
64038,64,pr,Senaki,38,575,525,0.913043,146,341,529,52,0.253913,0.593043,10,0.019048
64039,64,pr,Senaki,39,571,364,0.637478,126,275,552,19,0.220665,0.481611,11,0.03022
64040,64,pr,Senaki,40,421,251,0.5962,134,235,403,18,0.31829,0.558195,7,0.027888
64041,64,pr,Senaki,41,487,277,0.568789,124,260,476,15,0.25462,0.533881,6,0.021661
64042,64,pr,Senaki,42,786,560,0.712468,162,403,771,19,0.206107,0.512723,11,0.019643
64043,64,pr,Senaki,43,1561,1105,0.70788,170,370,1460,771,0.108905,0.237028,12,0.01086
65001,65,pr,Martvili,1,1097,602,0.548769,200,530,1055,46,0.182315,0.483136,0,0
65002,65,pr,Martvili,2,1528,1126,0.736911,350,825,1478,66,0.229058,0.539921,0,0
65003,65,pr,Martvili,3,471,322,0.683652,136,108,469,4,0.288747,0.229299,5,0.015528
65004,65,pr,Martvili,4,953,536,0.562434,210,554,951,2,0.220357,0.581322,11,0.020522
65005,65,pr,Martvili,5,444,320,0.720721,85,260,435,9,0.191441,0.585586,0,0
65006,65,pr,Martvili,6,679,371,0.546392,82,280,665,14,0.120766,0.412371,0,0
65007,65,pr,Martvili,7,645,363,0.562791,102,350,627,18,0.15814,0.542636,3,0.008264
65008,65,pr,Martvili,8,738,388,0.525745,100,370,710,28,0.135501,0.501355,35,0.090206
65009,65,pr,Martvili,9,984,836,0.849593,142,456,929,63,0.144309,0.463415,0,0
65010,65,pr,Martvili,10,774,536,0.692506,205,420,703,71,0.264858,0.542636,10,0.018657
65011,65,pr,Martvili,11,913,542,0.593647,184,451,900,53,0.201533,0.493976,5,0.009225
65012,65,pr,Martvili,12,782,575,0.735294,250,455,760,22,0.319693,0.581841,2,0.003478
65013,65,pr,Martvili,13,1449,825,0.569358,242,560,1355,94,0.167012,0.386473,5,0.006061
65014,65,pr,Martvili,14,748,704,0.941176,230,520,720,28,0.307487,0.695187,0,0
65015,65,pr,Martvili,15,885,813,0.918644,194,428,859,28,0.219209,0.483616,2,0.00246
65016,65,pr,Martvili,16,402,350,0.870647,38,263,390,12,0.094527,0.654229,3,0.008571
65017,65,pr,Martvili,17,807,479,0.593556,140,410,789,18,0.173482,0.508055,4,0.008351
65018,65,pr,Martvili,18,1045,611,0.584689,0,0,1011,38,0,0,11,0.018003
65019,65,pr,Martvili,19,873,540,0.618557,150,420,811,62,0.171821,0.4811,10,0.018519
65020,65,pr,Martvili,20,649,406,0.625578,100,350,630,19,0.154083,0.539291,5,0.012315
65021,65,pr,Martvili,21,1290,886,0.686822,250,650,1262,28,0.193798,0.503876,37,0.041761
65022,65,pr,Martvili,22,625,384,0.6144,110,220,612,13,0.176,0.352,1,0.002604
65023,65,pr,Martvili,23,470,326,0.693617,256,205,455,15,0.544681,0.43617,2,0.006135
65024,65,pr,Martvili,24,262,187,0.71374,64,152,251,11,0.244275,0.580153,2,0.010695
65025,65,pr,Martvili,25,992,591,0.595766,110,455,948,44,0.110887,0.458669,6,0.010152
65026,65,pr,Martvili,26,1593,1145,0.71877,210,740,1553,40,0.131827,0.464532,34,0.029694
65027,65,pr,Martvili,27,1053,532,0.505223,103,463,1017,36,0.097816,0.439696,8,0.015038
65028,65,pr,Martvili,28,762,593,0.778215,220,560,758,8,0.288714,0.734908,30,0.05059
65029,65,pr,Martvili,29,863,509,0.589803,130,400,843,22,0.150637,0.463499,4,0.007859
65030,65,pr,Martvili,30,1299,778,0.598922,144,615,1256,43,0.110855,0.473441,8,0.010283
65031,65,pr,Martvili,31,773,512,0.662354,106,400,771,2,0.137128,0.517464,2,0.003906
65032,65,pr,Martvili,32,1382,1034,0.748191,300,800,1340,42,0.217077,0.578871,11,0.010638
65033,65,pr,Martvili,33,1196,867,0.724916,192,533,1154,42,0.160535,0.445652,21,0.024221
65034,65,pr,Martvili,34,1025,647,0.63122,0,0,996,29,0,0,4,0.006182
65035,65,pr,Martvili,35,1440,766,0.531944,200,450,1439,1,0.138889,0.3125,15,0.019582
65036,65,pr,Martvili,36,1426,1144,0.802244,304,784,1404,22,0.213184,0.54979,13,0.011364
65037,65,pr,Martvili,37,790,672,0.850633,197,589,764,36,0.249367,0.74557,6,0.008929
65038,65,pr,Martvili,38,353,295,0.835694,90,251,338,15,0.254958,0.711048,1,0.00339
66001,66,pr,Khobi,1,1235,703,0.569231,229,590,1245,70,0.185425,0.477733,4,0.00569
66002,66,pr,Khobi,2,1284,679,0.528816,207,599,1282,46,0.161215,0.466511,8,0.011782
66003,66,pr,Khobi,3,1175,638,0.542979,250,585,1169,36,0.212766,0.497872,9,0.014107
66004,66,pr,Khobi,4,1573,1066,0.677686,265,830,1538,39,0.168468,0.527654,17,0.015947
66005,66,pr,Khobi,5,1260,783,0.621429,190,621,1268,36,0.150794,0.492857,15,0.019157
66006,66,pr,Khobi,6,648,458,0.70679,147,382,646,18,0.226852,0.589506,5,0.010917
66007,66,pr,Khobi,7,1809,1100,0.608071,365,950,1758,91,0.201769,0.525152,11,0.01
66008,66,pr,Khobi,8,837,555,0.663082,126,500,819,36,0.150538,0.597372,8,0.014414
66009,66,pr,Khobi,9,564,356,0.631206,155,330,555,27,0.274823,0.585106,8,0.022472
66010,66,pr,Khobi,10,929,711,0.765339,130,480,916,43,0.139935,0.516685,4,0.005626
66011,66,pr,Khobi,11,2023,1321,0.652991,450,1070,2014,67,0.222442,0.528917,38,0.028766
66012,66,pr,Khobi,12,950,525,0.552632,115,377,949,49,0.121053,0.396842,18,0.034286
66013,66,pr,Khobi,13,570,420,0.736842,110,391,552,26,0.192982,0.685965,1,0.002381
66014,66,pr,Khobi,14,369,254,0.688347,119,237,359,10,0.322493,0.642276,3,0.011811
66015,66,pr,Khobi,15,1331,1056,0.793388,250,913,1329,54,0.187829,0.68595,3,0.002841
66016,66,pr,Khobi,16,649,458,0.705701,124,431,637,34,0.191063,0.664099,5,0.010917
66017,66,pr,Khobi,17,428,301,0.703271,80,250,419,27,0.186916,0.584112,2,0.006645
66018,66,pr,Khobi,18,601,378,0.628952,109,344,589,16,0.181364,0.572379,7,0.018519
66019,66,pr,Khobi,19,1750,1078,0.616,350,1000,1751,55,0.2,0.571429,19,0.017625
66020,66,pr,Khobi,20,461,300,0.650759,134,276,448,23,0.290672,0.598698,3,0.01
66021,66,pr,Khobi,21,1642,895,0.545067,230,624,1610,38,0.140073,0.380024,10,0.011173
66022,66,pr,Khobi,22,232,163,0.702586,70,150,224,8,0.301724,0.646552,2,0.01227
66023,66,pr,Khobi,23,970,643,0.662887,240,560,962,16,0.247423,0.57732,3,0.004666
66024,66,pr,Khobi,24,698,482,0.690544,164,388,685,13,0.234957,0.555874,5,0.010373
66025,66,pr,Khobi,25,1243,764,0.614642,201,540,1204,47,0.161706,0.434433,4,0.005236
66026,66,pr,Khobi,26,1967,1048,0.532791,278,843,1969,18,0.141332,0.428571,0,0
66027,66,pr,Khobi,27,959,606,0.631908,150,441,913,58,0.156413,0.459854,1,0.00165
66028,66,pr,Khobi,28,1372,808,0.588921,240,690,1350,84,0.174927,0.502915,4,0.00495
67001,67,pr,Zugdidi,1,1478,543,0.367388,144,432,1393,95,0.097429,0.292287,6,0.01105
67002,67,pr,Zugdidi,2,1571,851,0.541693,164,423,1525,56,0.104392,0.269255,25,0.029377
67003,67,pr,Zugdidi,3,1214,499,0.411038,200,415,1095,123,0.164745,0.341845,1,0.002004
67004,67,pr,Zugdidi,4,1345,590,0.438662,175,475,1268,93,0.130112,0.35316,3,0.005085
67005,67,pr,Zugdidi,5,1534,381,0.24837,120,318,1472,76,0.078227,0.207301,4,0.010499
67006,67,pr,Zugdidi,6,1495,530,0.354515,200,475,1442,57,0.133779,0.317726,6,0.011321
67007,67,pr,Zugdidi,7,1523,414,0.271832,142,327,1463,74,0.093237,0.214708,29,0.070048
67008,67,pr,Zugdidi,8,1448,501,0.345994,170,380,1388,68,0.117403,0.262431,19,0.037924
67009,67,pr,Zugdidi,9,1518,611,0.402503,172,590,1426,100,0.113307,0.388669,34,0.055646
67010,67,pr,Zugdidi,10,1362,567,0.4163,160,475,1296,66,0.117474,0.348752,3,0.005291
67011,67,pr,Zugdidi,11,1580,610,0.386076,222,523,1532,52,0.140506,0.331013,14,0.022951
