self_governing_unit,vote_type,candidate_name,candidate_political_party,majoritarian_district_id
80,sakrebulo pr,ლევან ბერიძე,ქართული ოცნება,
80,sakrebulo pr,არჩილ გორგილაძე,ქართული ოცნება,
80,sakrebulo pr,მარინა ბარამიძე,ქართული ოცნება,
80,sakrebulo pr,მამუკა გოგოლიშვილი,ქართული ოცნება,
80,sakrebulo pr,მერაბი ტაკიძე,ქართული ოცნება,
80,sakrebulo pr,მზია ბოლქვაძე,ქართული ოცნება,
80,sakrebulo pr,დურმიშხან შავიშვილი,ქართული ოცნება,
80,sakrebulo pr,მურად დიასამიძე,ქართული ოცნება,
80,sakrebulo pr,გივი ლორთქიფანიძე,ქართული ოცნება,
80,sakrebulo pr,რამაზ თავდგირიძე,ქართული ოცნება,
80,sakrebulo pr,ზვიად არძენაძე,ქართული ოცნება,
80,sakrebulo pr,ჯამბულ შარაბიძე,ძლიერი საქართველო-ლელო,
80,sakrebulo smd,ნაზიმ ჩხეიძე,ქართული ოცნება,80.01
80,sakrebulo smd,ანზორ გოგიაშვილი,ქართული ოცნება,80.02
80,sakrebulo smd,ამირან დევაძე,ქართული ოცნება,80.03
80,sakrebulo smd,ლევან ვერძაძე,ქართული ოცნება,80.04
80,sakrebulo smd,არკადი საკანდელიძე,ქართული ოცნება,80.05
80,sakrebulo smd,რამაზ ალიქაძე,ქართული ოცნება,80.06
80,sakrebulo smd,თენგიზ ყადიძე,ქართული ოცნება,80.07
81,sakrebulo smd,მერაბ ნაკაშიძე,ქართული ოცნება,80.08
81,sakrebulo smd,ამირან წულუკიძე,ქართული ოცნება,80.09
81,sakrebulo pr,ნატო შამილიშვილი,ქართული ოცნება,
81,sakrebulo pr,თეა მოწყობილი,ქართული ოცნება,
81,sakrebulo pr,დავით პაპუნაიშვილი,ქართული ოცნება,
81,sakrebulo pr,ვახტანგ ჭაღალიძე,ქართული ოცნება,
81,sakrebulo pr,ზურაბი კაკალაძე,ქართული ოცნება,
81,sakrebulo pr,ირინა დავითაძე,ქართული ოცნება,
81,sakrebulo pr,მამია ჟორდანია,ქართული ოცნება,
81,sakrebulo pr,გვანცა ჩანტლაძე,ქართული ოცნება,
81,sakrebulo pr,ლია შაქარიშვილი,ქართული ოცნება,
81,sakrebulo pr,მირზა მახარაძე,ქართული ოცნება,
81,sakrebulo pr,ემზარ სურმანიძე,ქართული ოცნება,
81,sakrebulo pr,ედნარ თურმანიძე,ქართული ოცნება,
81,sakrebulo pr,გელა შაქარიშვილი,ქართული ოცნება,
81,sakrebulo pr,ზაზა თხილაიშვილი,ქართული ოცნება,
81,sakrebulo pr,ზურაბ სეფერთელაძე,ძლიერი საქართველო-ლელო,
81,sakrebulo smd,დავით წულუკიძე,ქართული ოცნება,81.01
81,sakrebulo smd,იოსებ ჟღენტი,ქართული ოცნება,81.02
81,sakrebulo smd,ავთანდილ გოგიბერიძე,ქართული ოცნება,81.03
81,sakrebulo smd,ვლადიმირ გორგილაძე,ქართული ოცნება,81.04
81,sakrebulo smd,ალექსანდრე ხიდაშელი,ქართული ოცნება,81.05
81,sakrebulo smd,ლაშა ხახუტაიშვილი,ქართული ოცნება,81.06
81,sakrebulo smd,თამაზ ხახუტაიშვილი,ქართული ოცნება,81.07
81,sakrebulo smd,ირაკლი ქათამაძე,ქართული ოცნება,81.08
81,sakrebulo smd,თამაზ გოგმაჩაძე,ქართული ოცნება,81.09
81,sakrebulo smd,ასლან მადოიშვილი,ქართული ოცნება,81.10
81,sakrebulo smd,რამაზ ქათამაძე,ქართული ოცნება,81.11
81,sakrebulo smd,გიგლა მესხიძე,ქართული ოცნება,81.12
81,sakrebulo smd,დავით მჭედლიშვილი,ქართული ოცნება,81.13
81,sakrebulo smd,თედო ტაკიძე,ქართული ოცნება,81.14
81,sakrebulo smd,ოლეგ ბოლქვაძე,ქართული ოცნება,81.15
